"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"its story may be a thousand years old , but why did it have to seem like it took another thousand to tell it to us ? ","its tale can be a thousand years old , but why did it have to seem before it were another thousand to tell it to us ? ",0.004650413990020752,0.01279902458190918,0.0,0.0,0.0,54.0,"Failed"
"try as i may , i ca n't think of a single good reason to see this movie , even though everyone in my group extemporaneously shouted , ` thank you ! ' ","try as i may , i ca n't think of a single better reason to see this movie , so though i in my group extemporaneously shouted , ` thank you ! ' ",0.008126318454742432,0.2939847707748413,0.0,0.0,0.0,73.0,"Failed"
"the movie is beautiful to behold and engages one in a sense of epic struggle -- inner and outer -- that 's all too rare in hollywood 's hastier productions . ","the movie is magnificent to behold and engages one in a bout of epic struggle -- inner and outer -- that 's all too unusual in hollywood 's hastier productions . ",0.0003578662872314453,0.0021967291831970215,1.0,1.0,1.0,51.0,"Failed"
"a celebration of quirkiness , eccentricity , and certain individuals ' tendency to let it all hang out , and damn the consequences . ","a celebration of excess , eccentricity , and certain individuals ' tendency to let it all spread out , and damn the consequences . ",0.046119630336761475,0.7331464290618896,1.0,0.0,1.0,27.0,"Successful"
"morton uses her face and her body language to bring us morvern 's soul , even though the character is almost completely deadpan . ","morton uses her face and her body language to bring us morvern 's soul , now though the character is almost completely deadpan . ",0.0032480955123901367,0.6110166311264038,1.0,0.0,1.0,47.0,"Successful"
"instead of a hyperbolic beat-charged urban western , it 's an unpretentious , sociologically pointed slice of life . ","instead of a hyperbolic beat-charged urban western , it 's an inaccurate , sociologically pointed slice of life . ",0.0008164048194885254,0.9593091607093811,1.0,0.0,1.0,23.0,"Successful"
"my thoughts were focused on the characters . ","my doubts were focused on the characters . ",0.005991339683532715,0.8567121028900146,1.0,0.0,1.0,57.0,"Successful"
"so , too , is this comedy about mild culture clashing in today 's new delhi . ","so , too , is this nonsense about mild culture clashing in today 's new delhi . ",0.00615692138671875,0.9962851405143738,1.0,0.0,1.0,58.0,"Successful"
"for starters , the story is just too slim . ","for women , the pain is just too slim . ",0.0011110901832580566,0.006810367107391357,0.0,0.0,0.0,68.0,"Failed"
"this is a winning ensemble comedy that shows canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world . ","this is a winning ensemble comedy that hopes canadians can gain gentle laughs and equally gentle sentiments on the button , just as easily as their folks anywhere else in the world . ",0.0002517104148864746,0.0004603862762451172,1.0,1.0,1.0,91.0,"Failed"
"at the very least , if you do n't know anything about derrida when you walk into the theater , you wo n't know much more when you leave . ","at the very least , if you do n't know things about derrida when you walk into the theater , you wo n't hear only more when you leave . ",0.006742358207702637,0.5066753625869751,0.0,1.0,0.0,66.0,"Successful"
"the format gets used best ... to capture the dizzying heights achieved by motocross and bmx riders , whose balletic hotdogging occasionally ends in bone-crushing screwups . ","the format gets used best ... to capture the dizzying heights achieved by motocross and bmx riders , his balletic hotdogging occasionally ends in bone-crushing screwups . ",0.008447349071502686,0.5955103039741516,1.0,0.0,1.0,28.0,"Successful"
"inside the film 's conflict-powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your seat . ","inside the film 's conflict-powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that prevents you in your seat . ",0.00618433952331543,0.9664813876152039,1.0,0.0,1.0,51.0,"Successful"
"there ought to be a directing license , so that ed burns can have his revoked . ","there gets to be a directing license , so that ed burns can have his revoked . ",0.0015311837196350098,0.006626248359680176,0.0,0.0,0.0,39.0,"Failed"
"bad . ","bad . ",0.0009680986404418945,0.0009680986404418945,0.0,0.0,0.0,2.0,"Failed"
"that dogged good will of the parents and ` vain ' jia 's defoliation of ego , make the film touching despite some doldrums . ","that dogged bad will of the parents and ` vain ' jia 's defoliation of ego , gives the movie touching on some doldrums . ",0.0007318854331970215,0.7775253653526306,1.0,0.0,1.0,56.0,"Successful"
"falls neatly into the category of good stupid fun . ","falls neatly into the category of good stupid fun . ",0.9157918095588684,0.9157918095588684,0.0,0.0,1.0,1.0,"Skipped"
"an artful , intelligent film that stays within the confines of a well-established genre . ","an artful , silent thing that stays within the confines of a particular genre . ",0.000428617000579834,0.6216529607772827,1.0,0.0,1.0,120.0,"Successful"
"smart , provocative and blisteringly funny . ","smart , mean and not funny . ",0.0003192424774169922,0.9884851574897766,1.0,0.0,1.0,78.0,"Successful"
"and the lesson , in the end , is nothing new . ","and the lesson , in the end , is born new . ",0.0017760396003723145,0.9987027645111084,0.0,1.0,0.0,27.0,"Successful"
"this is not the undisputed worst boxing movie ever , but it 's certainly not a champion - the big loser is the audience . ","this is not the undisputed largest boxing movie ever , but it 's certainly not a champion - the right loser is the audience . ",0.0016582012176513672,0.14416348934173584,0.0,0.0,0.0,68.0,"Failed"
"not only is undercover brother as funny , if not more so , than both austin powers films , but it 's also one of the smarter , savvier spoofs to come along in some time . ","not only is undercover brother as funny , if not more so , than both austin powers films , but it 's quite two of the smarter , savvier spoofs to coming along in some time . ",0.00037288665771484375,0.0009362101554870605,1.0,1.0,1.0,58.0,"Failed"
"to say this was done better in wilder 's some like it hot is like saying the sun rises in the east . ","to say this was getting better in wilder 's some like it hot is like saying the sun rises in the east . ",0.010937511920928955,0.5931540131568909,0.0,1.0,0.0,32.0,"Successful"
"the entire movie is about a boring , sad man being boring and sad . ","the lyrical tale is about a boring , sad man being loved and sad . ",0.0018906593322753906,0.9529731273651123,0.0,1.0,0.0,115.0,"Successful"
"this time mr. burns is trying something in the martin scorsese street-realist mode , but his self-regarding sentimentality trips him up again . ","this time mr. burns is experiencing something in the martin scorsese street-realist mode , but his self-regarding sentimentality brings him up again . ",0.019498169422149658,0.8744621276855469,0.0,1.0,0.0,39.0,"Successful"
"perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie . ","perceptive in its vision of nascent industrialized world politics as a new art form , but even too clunky , didactic and saddled with scenes that have simply an entertaining fit for this movie . ",0.0017743706703186035,0.9501081705093384,0.0,1.0,0.0,95.0,"Successful"
"the best revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . ","the best revenge may just be portrayed well because this movie , by other dumas adaptations , is far more likened to a treasure than a lengthy imprisonment sentence . ",0.0020508170127868652,0.6002304553985596,1.0,0.0,1.0,70.0,"Successful"
"the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure . ","the movie understands on few terms how the depth and breadth of emotional intimacy given the physical act all of its meaning and most of its pleasure . ",0.0014393925666809082,0.5260611176490784,1.0,0.0,1.0,99.0,"Successful"
"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . ","once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may admit it 's too high a price to pay for a shimmering picture postcard . ",0.032653212547302246,0.8595849275588989,0.0,1.0,0.0,60.0,"Successful"
"all that 's missing is the spontaneity , originality and delight . ","all that 's beautiful is the spontaneity , originality and delight . ",0.48289358615875244,0.9995377659797668,0.0,1.0,0.0,43.0,"Successful"
"what the film lacks in general focus it makes up for in compassion , as corcuera manages to find the seeds of hope in the form of collective action . ","what the movie lacks in general focus it sets up for in compassion , as corcuera manages to find the seed of hope in the form of collective action . ",0.0005335211753845215,0.002360701560974121,1.0,1.0,1.0,67.0,"Failed"
"the socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with poignancy . ","the socio-histo-political treatise is told in earnest s ... ( and ) personal illusion is deconstructed with poignancy . ",0.05930429697036743,0.5076727867126465,1.0,0.0,1.0,18.0,"Successful"
"my reaction in a word : disappointment . ","my favorite in a life : disappointment . ",0.002593100070953369,0.030392825603485107,0.0,0.0,0.0,101.0,"Failed"
"a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . ","a psychological thriller with a terribly spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy nightmare of gothic rural americana . ",0.001069486141204834,0.6084438562393188,1.0,0.0,1.0,113.0,"Successful"
"corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonetheless . ","corny , schmaltzy and predictable , but still manages to be kind of boring , nonetheless . ",0.0052828192710876465,0.9971098303794861,1.0,0.0,1.0,31.0,"Successful"
"nothing 's at stake , just a twisty double-cross you can smell a mile away -- still , the derivative nine queens is lots of fun . ","nothing 's at stake , just a twisty double-cross you can smell a mile away -- still , the derivative nine queens is tired of fun . ",0.001836240291595459,0.9977244138717651,1.0,0.0,1.0,59.0,"Successful"
"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ","far more elaborate and ambitious than the trivial , cash-in features nickelodeon has cut from its other animated tv series . ",0.000677943229675293,0.0014886260032653809,1.0,1.0,1.0,84.0,"Failed"
"of course , by more objective measurements it 's still quite bad . ","of course , by more objective measurements it 's still not bad . ",0.0016154050827026367,0.9958653450012207,0.0,1.0,0.0,35.0,"Successful"
"as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers . ","as the two leads , lathan and diggs are buddies and have chemistry both as friends and lovers . ",0.00035572052001953125,0.0006138086318969727,1.0,1.0,1.0,23.0,"Failed"
"it provides an honest look at a community striving to anchor itself in new grounds . ","it becomes an honest look at a community striving to anchor itself in new grounds . ",0.00047087669372558594,0.0010366439819335938,1.0,1.0,1.0,43.0,"Failed"
"this movie seems to have been written using mad-libs . ","this well known to have been accomplished using mad-libs . ",0.0011479854583740234,0.8978518843650818,0.0,1.0,0.0,144.0,"Successful"
"reign of fire looks as if it was made without much thought -- and is best watched that way . ","reign of fire looks as if it was made without much thought -- and is best watched that way . ",0.9955412149429321,0.9955412149429321,0.0,0.0,1.0,1.0,"Skipped"
"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ","martin and barbara are hard characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl undermine their wants and frustrations vivid . ",0.00030994415283203125,0.5146244168281555,1.0,0.0,1.0,101.0,"Successful"
"it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . ","it 's not that kung pow is n't funny some of the time -- it just is still any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . ",0.0013595223426818848,0.9815744161605835,0.0,1.0,0.0,65.0,"Successful"
"i 'd have to say the star and director are the big problems here . ","i 'd have to say the star and director are the big fans here . ",0.005781888961791992,0.99959397315979,0.0,1.0,0.0,61.0,"Successful"
"affleck and jackson are good sparring partners . ","affleck and carter are past marriage partners . ",0.0006124973297119141,0.43659526109695435,1.0,1.0,1.0,114.0,"Failed"
"whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie . ","whether you like rap music or loathe it , you ca n't wonder either the tragic loss of two young men in the prime of their talent or the existence of this movie . ",0.0012896060943603516,0.9547303915023804,1.0,0.0,1.0,62.0,"Successful"
"not since japanese filmmaker akira kurosawa 's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur . ","not at japanese filmmaker akira kurosawa 's ran have the savagery of battle and the specter of death been visualized with such operatic grandeur . ",0.0019805431365966797,0.010696887969970703,1.0,1.0,1.0,52.0,"Failed"
"a by-the-numbers effort that wo n't do much to enhance the franchise . ","a by-the-numbers effort that wo bbly do much to enhance the franchise . ",0.0013866424560546875,0.9981294274330139,0.0,1.0,0.0,16.0,"Successful"
"an occasionally funny , but overall limp , fish-out-of-water story . ","an occasionally funny , but overall wonderful , fish-out-of-water story . ",0.0030667781829833984,0.9997533559799194,0.0,1.0,0.0,56.0,"Successful"
"brilliantly explores the conflict between following one 's heart and following the demands of tradition . ","brilliantly examines the conflict between following one 's heart and following the demands of tradition . ",0.0003304481506347656,0.0003922581672668457,1.0,1.0,1.0,20.0,"Failed"
"despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience . ","despite the 2-d animation , the wild thornberrys movie searched for a surprisingly cinematic experience . ",0.0007603168487548828,0.9526837468147278,1.0,0.0,1.0,64.0,"Successful"
"it appears that something has been lost in the translation to the screen . ","it appears that something has been accomplished in the translation to the screen . ",0.0017111897468566895,0.977815568447113,0.0,1.0,0.0,58.0,"Successful"
"it all feels like a monty python sketch gone horribly wrong . ","it all clicked beyond a flying christmas nightmare gone exactly wrong . ",0.0012934207916259766,0.9929261803627014,0.0,1.0,0.0,240.0,"Successful"
"the film tunes into a grief that could lead a man across centuries . ","the film tunes into a grief that could lead a man by centuries . ",0.15128397941589355,0.9774597883224487,1.0,0.0,1.0,28.0,"Successful"
"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ","dazzles with its fully-written character , its determined stylishness ( which never relates to characters and story ) and johnny dankworth 's favourite soundtrack in years . ",0.00024884939193725586,0.0005320906639099121,1.0,1.0,1.0,51.0,"Failed"
"it 's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman . ","it 's a piece by an artist so in control of both his medium and his message that he can improvise until a jazzman . ",0.00484234094619751,0.13609856367111206,1.0,1.0,1.0,54.0,"Failed"
"it 's the chemistry between the women and the droll scene-stealing wit and wolfish pessimism of anna chancellor that makes this `` two weddings and a funeral '' fun . ","it 's the chemistry between the women and the droll scene-stealing chatter and wolfish pessimism of anna chancellor that decides this `` one wedding and a funeral '' fun . ",0.00046575069427490234,0.004198610782623291,1.0,1.0,1.0,102.0,"Failed"
"stealing harvard is evidence that the farrelly bros. -- peter and bobby -- and their brand of screen comedy are wheezing to an end , along with green 's half-hearted movie career . ","stealing harvard is evidence that the farrelly bros. -- peter and bobby -- and their world of screen comedy are wheezing to an end , as with green 's brilliant movie career . ",0.0032288432121276855,0.0838422179222107,0.0,0.0,0.0,89.0,"Failed"
"a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . ","a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . ",0.8083240389823914,0.8083240389823914,0.0,0.0,1.0,1.0,"Skipped"
"huston nails both the glad-handing and the choking sense of hollow despair . ","huston missed both the glad-handing and the choking sense of hollow despair . ",0.03821796178817749,0.9960663914680481,1.0,0.0,1.0,63.0,"Successful"
"one of the more intelligent children 's movies to hit theaters this year . ","one of the more difficult children 's movies to hit theaters this year . ",0.00033652782440185547,0.6522551774978638,1.0,0.0,1.0,64.0,"Successful"
"the film tries too hard to be funny and tries too hard to be hip . ","the movie tries too good to be funny and tries too hard to be hip . ",0.0017015337944030762,0.002232789993286133,0.0,0.0,0.0,26.0,"Failed"
"blanchett 's performance confirms her power once again . ","blanchett 's corpse lost her power once again . ",0.0006221532821655273,0.9923079609870911,1.0,0.0,1.0,105.0,"Successful"
"if you believe any of this , i can make you a real deal on leftover enron stock that will double in value a week from friday . ","if you believe any of this , i can make you a real deal on said enron stock that will double in value a week from friday . ",0.1559545397758484,0.6155714392662048,0.0,1.0,0.0,28.0,"Successful"
"attempts by this ensemble film to impart a message are so heavy-handed that they instead pummel the audience . ","attempts by this ensemble film to strike a message are so heavy-handed that they instead please the audience . ",0.00122910737991333,0.05361062288284302,0.0,0.0,0.0,69.0,"Failed"
"no one but a convict guilty of some truly heinous crime should have to sit through the master of disguise . ","no one but a convict guilty of some truly heinous crime should have to watch through the master of disguise . ",0.020971834659576416,0.09032964706420898,0.0,0.0,0.0,38.0,"Failed"
"rarely has so much money delivered so little entertainment . ","rarely has so much money delivered so wonderful entertainment . ",0.0057735443115234375,0.9994174242019653,0.0,1.0,0.0,45.0,"Successful"
"taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ","taylor seem to have retained his entire budget on soundtrack rights and had nothing left over for jokes . ",0.0013553500175476074,0.024656593799591064,0.0,0.0,0.0,68.0,"Failed"
"`` the time machine '' is a movie that has no interest in itself . ","`` the time machine '' is a creation that has no mystery in itself . ",0.0006490349769592285,0.9948790669441223,0.0,1.0,0.0,111.0,"Successful"
"a rarity among recent iranian films : it 's a comedy full of gentle humor that chides the absurdity of its protagonist 's plight . ","a rarity near recent iranian movies : it 's a comedy typical of gentle comedy that chides the absurdity of its protagonist 's plight . ",0.000529944896697998,0.025883615016937256,1.0,1.0,1.0,35.0,"Failed"
"/ but daphne , you 're too buff / fred thinks he 's tough / and velma - wow , you 've lost weight ! ","/ but daphne , you 're too buff / fred thinks he 's tough / and velma - wow , you 've gained weight ! ",0.04273247718811035,0.7011467218399048,0.0,1.0,0.0,37.0,"Successful"
"the very definition of the ` small ' movie , but it is a good stepping stone for director sprecher . ","the very definition of the ` small ' movie , but it is a definite stepping stone for director sprecher . ",0.0007135272026062012,0.0007562637329101562,1.0,1.0,1.0,31.0,"Failed"
"it 's like every bad idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ","it 's like no good idea that 's ever gone into an after-school special compiled in one place , but those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ",0.0013942122459411621,0.9876335263252258,0.0,1.0,0.0,39.0,"Successful"
"chilling , well-acted , and finely directed : david jacobson 's dahmer . ","chilling , well-acted , and poorly directed : david jacobson 's dahmer . ",0.00045233964920043945,0.6479277610778809,1.0,0.0,1.0,54.0,"Successful"
"it ca n't decide if it wants to be a mystery/thriller , a romance or a comedy . ","it ca n't be if it wants to be a mystery/romantic , a romance or a comedy . ",0.001271665096282959,0.0024734139442443848,0.0,0.0,0.0,34.0,"Failed"
"paid in full is so stale , in fact , that its most vibrant scene is one that uses clips from brian de palma 's scarface . ","paid in full is so stale , in time , that its most vibrant scene is one that utilizes scenes from brian de palma 's scarface . ",0.001631319522857666,0.0059656500816345215,0.0,0.0,0.0,51.0,"Failed"
"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . ","a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . ",0.8471667170524597,0.8471667170524597,0.0,0.0,1.0,1.0,"Skipped"
"it 's played in the most straight-faced fashion , with little humor to lighten things up . ","it 's played in the most straight-faced fashion , with much humor to lighten things up . ",0.004964351654052734,0.9942108392715454,0.0,1.0,0.0,42.0,"Successful"
"a dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going . ","a great movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going . ",0.0012404918670654297,0.5827198028564453,0.0,1.0,0.0,42.0,"Successful"
"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ","with virtually no interesting elements for an audience to focus on , chelsea walls is a big endurance challenge . ",0.010116398334503174,0.7484159469604492,0.0,1.0,0.0,63.0,"Successful"
"dense with characters and contains some thrilling moments . ","dense with feelings and portraying some intimate moments . ",0.00029921531677246094,0.08849924802780151,1.0,1.0,1.0,97.0,"Failed"
"as unseemly as its title suggests . ","as unseemly as its title suggests . ",0.9981504082679749,0.9981504082679749,0.0,0.0,1.0,1.0,"Skipped"
"it 's like watching a nightmare made flesh . ","it 's like watching a well made flesh . ",0.014687597751617432,0.9992495775222778,0.0,1.0,0.0,52.0,"Successful"
"minority report is exactly what the title indicates , a report . ","minority report is exactly what the title indicates , a report . ",0.9789248108863831,0.9789248108863831,0.0,0.0,1.0,1.0,"Skipped"
"it 's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . ","it 's hard to like a film about a guy who is utterly different , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . ",0.2345137596130371,0.994574785232544,0.0,1.0,0.0,46.0,"Successful"
"an entertaining , colorful , action-filled crime story with an intimate heart . ","an old , dull , action-filled crime dealing with an intimate heart . ",0.00022083520889282227,0.9978897571563721,1.0,0.0,1.0,147.0,"Successful"
"for this reason and this reason only -- the power of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal . ","for this reason and this reason only -- the sake of its own steadfast , hoity-toity convictions -- chelsea walls deserve a medal . ",0.003054201602935791,0.03512299060821533,1.0,1.0,1.0,44.0,"Failed"
"it just may inspire a few younger moviegoers to read stevenson 's book , which is a treasure in and of itself . ","it just may give a few younger moviegoers to read stevenson 's book , which is a treasure in and of itself . ",0.0003676414489746094,0.00039392709732055664,1.0,1.0,1.0,25.0,"Failed"
"basically a static series of semi-improvised ( and semi-coherent ) raps between the stars . ","basically a dynamic series of symmetrical ( and semi-coherent ) raps between the stars . ",0.003605067729949951,0.9730725288391113,0.0,1.0,0.0,105.0,"Successful"
"... with `` the bourne identity '' we return to the more traditional action genre . ","... with `` the bourne identity '' we skip to the more traditional action genre . ",0.02115839719772339,0.9721556901931763,1.0,0.0,1.0,63.0,"Successful"
"it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ","it 's so fine that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's tv adaptation . ",0.0012664198875427246,0.014374315738677979,1.0,1.0,1.0,78.0,"Failed"
"chokes on its own depiction of upper-crust decorum . ","chokes on its own love of everyday decorum . ",0.002124190330505371,0.030989766120910645,0.0,0.0,0.0,92.0,"Failed"
"while there 's something intrinsically funny about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer ","while there 's something intrinsically funny about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer ",0.9978981018066406,0.9978981018066406,0.0,0.0,1.0,1.0,"Skipped"
"a rewarding work of art for only the most patient and challenge-hungry moviegoers . ","a typical work of art for only the most patient and challenge-hungry moviegoers . ",0.0004304051399230957,0.6018582582473755,1.0,0.0,1.0,62.0,"Successful"
"directed in a paint-by-numbers manner . ","directed in a straightforward manner . ",0.01983863115310669,0.9832634329795837,0.0,1.0,0.0,9.0,"Successful"
"k-19 exploits our substantial collective fear of nuclear holocaust to generate cheap hollywood tension . ","k-19 exploits our substantial collective fear of nuclear holocaust to generate unprecedented hollywood tension . ",0.013647079467773438,0.9950031042098999,0.0,1.0,0.0,53.0,"Successful"
"at its best , queen is campy fun like the vincent price horror classics of the '60s . ","at its best , queen is campy feeling like the vincent price horror classics of the '60s . ",0.0009667873382568359,0.5245566964149475,1.0,0.0,1.0,40.0,"Successful"
"it 's a much more emotional journey than what shyamalan has given us in his past two movies , and gibson , stepping in for bruce willis , is the perfect actor to take us on the trip . ","it 's a much more emotional journey than what shyamalan has given us in his past two movies , and gibson , stepping in for bruce willis , is the wrong actor to take us on the trip . ",0.00042945146560668945,0.9917865991592407,1.0,0.0,1.0,58.0,"Successful"
"the quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy . ","the quality of the art combine with the humor and intelligence of the script for the filmmakers to avoid the biblical message of forgiveness without it ever becoming overwhelming or syrupy . ",0.00037550926208496094,0.000914454460144043,1.0,1.0,1.0,79.0,"Failed"
"cool ? ","cool ? ",0.002922654151916504,0.002922654151916504,1.0,1.0,1.0,2.0,"Failed"
"deliriously funny , fast and loose , accessible to the uninitiated , and full of surprises ","deliriously slow , dry and loose , offensive to the uninitiated , and full of surprises ",0.0002638697624206543,0.8457323312759399,1.0,0.0,1.0,102.0,"Successful"
"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ","even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer managed to be posing , rather than acting . ",0.03290635347366333,0.6267321109771729,0.0,1.0,0.0,74.0,"Successful"
"the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . ","the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . ",0.8824009895324707,0.8824009895324707,1.0,1.0,0.0,1.0,"Skipped"
"at a time when half the so-called real movies are little more than live-action cartoons , it 's refreshing to see a cartoon that knows what it is , and knows the form 's history . ","at a time when half the so-called real movies are little more than live-action cartoons , it 's shocking to see a cartoon that knows what it is , and knows the form 's history . ",0.000570833683013916,0.7712076902389526,1.0,0.0,1.0,46.0,"Successful"
"the old-world - meets-new mesh is incarnated in the movie 's soundtrack , a joyful effusion of disco bollywood that , by the end of monsoon wedding , sent my spirit soaring out of the theater . ","the old-world - meets-new mesh is incarnated in the movie 's soundtrack , a weird effusion of disco bollywood that , by the end of monsoon wedding , sent my spirit flying out of the theater . ",0.0004490017890930176,0.826392412185669,1.0,0.0,1.0,97.0,"Successful"
"jones ... does offer a brutal form of charisma . ","jones ... does lack a brutal form of charisma . ",0.0007944703102111816,0.9977917075157166,1.0,0.0,1.0,54.0,"Successful"
"its well of thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the insight and punch this picture so conspicuously lacks . ","its well of thorn and vinegar ( and simple humanity ) has long been enhanced by similar works featuring the insight and punch this picture so conspicuously lacks . ",0.004172265529632568,0.5377930402755737,0.0,1.0,0.0,62.0,"Successful"
"travels a fascinating arc from hope and euphoria to reality and disillusionment . ","travels a downward arc from hope and euphoria to reality and disillusionment . ",0.0020333528518676758,0.8936789631843567,1.0,0.0,1.0,55.0,"Successful"
"serving sara does n't serve up a whole lot of laughs . ","serving sara does still serve up a whole lot of laughs . ",0.0009950995445251465,0.9995332956314087,0.0,1.0,0.0,40.0,"Successful"
"the sort of film that makes me miss hitchcock , but also feel optimistic that there 's hope for popular cinema yet . ","the sort of film that seems me miss hitchcock , but also feel hopeful that there 's hope for popular cinema yet . ",0.001847684383392334,0.00789862871170044,1.0,1.0,1.0,40.0,"Failed"
"fun , flip and terribly hip bit of cinematic entertainment . ","fun , flip and terribly poor bit of cinematic entertainment . ",0.0002588629722595215,0.7583603262901306,1.0,0.0,1.0,49.0,"Successful"
"the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays . ","the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which though do n't enable them to discern flimsy screenplays . ",0.026319503784179688,0.7487020492553711,0.0,1.0,0.0,53.0,"Successful"
"the wild thornberrys movie is a jolly surprise . ","the cold tasting dessert is a pretty surprise . ",0.0005685687065124512,0.010846972465515137,1.0,1.0,1.0,112.0,"Failed"
"entertains by providing good , lively company . ","entertains by drinking free , lively company . ",0.0002898573875427246,0.0012772679328918457,1.0,1.0,1.0,42.0,"Failed"
"a densely constructed , highly referential film , and an audacious return to form that can comfortably sit among jean-luc godard 's finest work . ","a densely constructed , highly referential film , and an audacious return to place that can comfortably sit among jean-luc godard 's finest work . ",0.00038242340087890625,0.0004120469093322754,1.0,1.0,1.0,25.0,"Failed"
"what was once original has been co-opted so frequently that it now seems pedestrian . ","what was once square has been restored so frequently that it now lacks pedestrian . ",0.00235670804977417,0.9767401814460754,0.0,1.0,0.0,136.0,"Successful"
"the story and structure are well-honed . ","the frame and turret are well-honed . ",0.000656425952911377,0.002616703510284424,1.0,1.0,1.0,105.0,"Failed"
"macdowell , whose wifty southern charm has anchored lighter affairs ... brings an absolutely riveting conviction to her role . ","macdowell , whose wifty southern charm has anchored lighter affairs ... makes an entirely devastating conviction to her role . ",0.00028508901596069336,0.001923203468322754,1.0,1.0,1.0,30.0,"Failed"
"an intriguing cinematic omnibus and round-robin that occasionally is more interesting in concept than in execution . ","an elaborate cinematic omnibus and round-robin that occasionally is more interesting in concept than in execution . ",0.0003446340560913086,0.03998953104019165,1.0,1.0,1.0,23.0,"Failed"
"the second coming of harry potter is a film far superior to its predecessor . ","the second coming of harry potter is a film far worse to its predecessor . ",0.0007237792015075684,0.9983537197113037,1.0,0.0,1.0,38.0,"Successful"
