44,"right now , they 're merely signposts marking the slow , lingering death of imagination . ",0,"[69, 70]"
45,"appealing character quirks to forgive that still serious problem ",1,"[71, 72]"
45,"often lingers just as long on the irrelevant as on the engaging , which gradually turns what time is it there ? ",0,"[71, 72]"
45,"the energy it takes to describe how bad it is ",0,"[71, 72]"
45,"wait to see it then . ",0,"[71, 72]"
45,"could easily be called the best korean film of 2002 ",1,"[71, 72]"
45,"largest-ever historical canvas ",1,"[71, 72]"
45,"a solid cast , assured direction and complete lack of modern day irony . ",1,"[71, 72]"
45,"comatose ballerinas ",0,"[71, 72]"
45,"oh-so-important ",1,"[71, 72]"
45,"of the road , where the thematic ironies are too obvious and the sexual politics too smug ",0,"[71, 72]"
46,"formulaic equations ",0,"[73, 74]"
46,"'s a work that , with humor , warmth , and intelligence , captures a life interestingly lived ",1,"[73, 74]"
46,"deserve a passing grade ",1,"[73, 74]"
46,"you 're gon na like this movie . ",1,"[73, 74]"
46,"simply stupid , irrelevant ",0,"[73, 74]"
46,"weaves both the elements of the plot and a powerfully evocative mood combining heated sexuality with a haunting sense of malaise . ",1,"[73, 74]"
46,"a heavy-handed indictment of parental failings and ",0,"[73, 74]"
46,"felt performances across the board . ",1,"[73, 74]"
46,"seem weird and distanced ",0,"[73, 74]"
46,"has finally made a movie that is n't just offensive ",1,"[73, 74]"
47,"casual and fun ",1,"[70]"
47,"plodding mess ",0,"[70]"
47,"the weird thing about the santa clause 2 , purportedly a children 's movie , is that there is nothing in it to engage children emotionally . ",0,"[70]"
47,"the film 's intimate camera work ",1,"[70]"
47,"you 'll find yourself wishing that you and they were in another movie . ",0,"[70]"
47,"of dishonesty ",0,"[70]"
47,"as bestial ",0,"[70]"
47,"as it is a loose collection of not-so-funny gags , scattered moments of lazy humor ",0,"[70]"
47,", they prove more distressing than suspenseful . ",0,"[70]"
47,"crackles ",1,"[70]"
48,"a fairly revealing study of its two main characters ",1,"[75, 76]"
48,"high drama , disney-style ",1,"[75, 76]"
48,"may be more genial than ingenious , but it gets the job done . ",1,"[75, 76]"
48,", good action , good acting , good dialogue , good pace , good cinematography . ",1,"[75, 76]"
48,"her bully of a husband ",0,"[75, 76]"
48,"gaghan ... has thrown every suspenseful cliché in the book at this nonsensical story . ",0,"[75, 76]"
48,"the darker elements of misogyny and unprovoked violence suffocate the illumination created by the two daughters ",0,"[75, 76]"
48,"oozing , chilling and heart-warming ",1,"[75, 76]"
48,"stale retread ",0,"[75, 76]"
48,"filming the teeming life on the reefs ",1,"[75, 76]"
49,"an already thin story boils down to surviving invaders seeking an existent anti-virus . ",0,"[77, 78]"
49,"quite endearing . ",1,"[77, 78]"
49,"with fewer gags to break the tedium ",0,"[77, 78]"
49,"overbearing and ",0,"[77, 78]"
49,"deep deceptions ",0,"[77, 78]"
49,"things will turn out okay ",1,"[77, 78]"
49,"the paranoid claustrophobia of a submarine movie with the unsettling spookiness of the supernatural ",1,"[77, 78]"
49,"grand ",1,"[77, 78]"
49,"good-natured fun found in films like tremors ",1,"[77, 78]"
49,"betters it ",1,"[77, 78]"
50,"transfixes the audience ",1,"[79, 51]"
50,"moving and important ",1,"[79, 51]"
50,"dope ",1,"[79, 51]"
50,"an avid interest ",1,"[79, 51]"
50,"blessed with two fine , nuanced lead performances ",1,"[79, 51]"
50,"true star ",1,"[79, 51]"
50,"hampered -- no , paralyzed -- by a self-indulgent script ... ",0,"[79, 51]"
50,"is expressly for idiots who do n't care what kind of sewage they shovel into their mental gullets to simulate sustenance . ",0,"[79, 51]"
50,"is haunting ... ( it 's ) what punk rock music used to be , and what the video medium could use more of : spirit , perception , conviction ",1,"[79, 51]"
50,"which nurses plot holes gaping enough to pilot an entire olympic swim team through ",0,"[79, 51]"
51,"hide new secretions from the parental units ",0,"[80, 81]"
51,"contains no wit , only labored gags ",0,"[80, 81]"
51,"that loves its characters and communicates something rather beautiful about human nature ",1,"[80, 81]"
51,"remains utterly satisfied to remain the same throughout ",0,"[80, 81]"
51,"on the worst revenge-of-the-nerds clichés the filmmakers could dredge up ",0,"[80, 81]"
51,"that 's far too tragic to merit such superficial treatment ",0,"[80, 81]"
51,"demonstrates that the director of such hollywood blockbusters as patriot games can still turn out a small , personal film with an emotional wallop . ",1,"[80, 81]"
51,"of saucy ",1,"[80, 81]"
51,"a depressed fifteen-year-old 's suicidal poetry ",0,"[80, 81]"
51,"are more deeply thought through than in most ` right-thinking ' films ",1,"[80, 81]"
52,"goes to absurd lengths ",0,"[82, 83]"
52,"for those moviegoers who complain that ` they do n't make movies like they used to anymore ",0,"[82, 83]"
52,"the part where nothing 's happening , ",0,"[82, 83]"
52,"saw how bad this movie was ",0,"[82, 83]"
52,"lend some dignity to a dumb story ",0,"[82, 83]"
52,"the greatest musicians ",1,"[82, 83]"
52,"cold movie ",0,"[82, 83]"
52,"with his usual intelligence and subtlety ",1,"[82, 83]"
52,"redundant concept ",0,"[82, 83]"
52,"swimming is above all about a young woman 's face , and by casting an actress whose face projects that woman 's doubts and yearnings , it succeeds . ",1,"[82, 83]"
53,"equals the original and in some ways even betters it ",1,"[84, 85]"
53,"if anything , see it for karen black , who camps up a storm as a fringe feminist conspiracy theorist named dirty dick . ",1,"[84, 85]"
53,"a smile on your face ",1,"[84, 85]"
53,"comes from the brave , uninhibited performances ",1,"[84, 85]"
53,"excruciatingly unfunny and pitifully unromantic ",0,"[84, 85]"
53,"enriched by an imaginatively mixed cast of antic spirits ",1,"[84, 85]"
53,"which half of dragonfly is worse : the part where nothing 's happening , or the part where something 's happening ",0,"[84, 85]"
53,"in world cinema ",1,"[84, 85]"
53,"very good viewing alternative ",1,"[84, 85]"
53,"the plot is nothing but boilerplate clichés from start to finish , ",0,"[84, 85]"
54,"the action is stilted ",0,"[86]"
54,"on all cylinders ",1,"[86]"
54,"will find little of interest in this film , which is often preachy and poorly acted ",0,"[86]"
54,"by far the worst movie of the year ",0,"[86]"
54,"sit through , ",0,"[86]"
54,"more than another `` best man '' clone by weaving a theme throughout this funny film ",1,"[86]"
54,"it 's about issues most adults have to face in marriage and i think that 's what i liked about it -- the real issues tucked between the silly and crude storyline ",1,"[86]"
54,"heroes ",1,"[86]"
54,"oblivious to the existence of this film ",0,"[86]"
54,"sharply ",1,"[86]"
55,"the entire point of a shaggy dog story , of course , is that it goes nowhere , and this is classic nowheresville in every sense . ",0,"[7, 87]"
55,"sometimes dry ",0,"[7, 87]"
55,"as they come , already having been recycled more times than i 'd care to count ",0,"[7, 87]"
55,"covers this territory with wit and originality , suggesting that with his fourth feature ",1,"[7, 87]"
55,"a $ 40 million version of a game ",0,"[7, 87]"
55,"gorgeous and deceptively minimalist ",1,"[7, 87]"
55,"cross swords with the best of them and ",1,"[7, 87]"
55,"as a fringe feminist conspiracy theorist ",0,"[7, 87]"
55,"proves once again he has n't lost his touch , bringing off a superb performance in an admittedly middling film . ",1,"[7, 87]"
55,"disappointments ",0,"[7, 87]"
56,"the horrors ",0,"[88, 89]"
56,"a muddle splashed with bloody beauty as vivid as any scorsese has ever given us . ",1,"[88, 89]"
56,"many pointless ",0,"[88, 89]"
56,"a beautifully ",1,"[88, 89]"
56,"contrived , well-worn situations ",0,"[88, 89]"
56,"a doa ",0,"[88, 89]"
56,"poor ben bratt could n't find stardom if mapquest emailed him point-to-point driving directions . ",0,"[88, 89]"
56,"to be as subtle and touching as the son 's room ",1,"[88, 89]"
56,"starts with a legend ",1,"[88, 89]"
56,"far less sophisticated and ",0,"[88, 89]"
57,"rich veins of funny stuff in this movie ",1,"[90, 12]"
57,"no apparent joy ",0,"[90, 12]"
57,"shot on ugly digital video ",0,"[90, 12]"
57,"... a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920 's ... the film 's ending has a `` what was it all for ? '' ",0,"[90, 12]"
57,"though ford and neeson capably hold our interest , but its just not a thrilling movie ",0,"[90, 12]"
57,"is pretty damned funny . ",1,"[90, 12]"
57,"we never feel anything for these characters ",0,"[90, 12]"
57,"'s a lousy one at that ",0,"[90, 12]"
57,"the corporate circus that is the recording industry in the current climate of mergers and downsizing ",0,"[90, 12]"
57,"the storylines are woven together skilfully , the magnificent swooping aerial shots are breathtaking , and the overall experience is awesome . ",1,"[90, 12]"
58,"of the most highly-praised disappointments i ",0,"[91, 92]"
58,"sounds like a cruel deception carried out by men of marginal intelligence , with reactionary ideas about women and a total lack of empathy . ",0,"[91, 92]"
58,"seem fresh ",1,"[91, 92]"
58,"to the dustbin of history ",0,"[91, 92]"
58,"as a director , eastwood is off his game ",0,"[91, 92]"
58,"pays earnest homage to turntablists ",1,"[91, 92]"
58,"weak and ",0,"[91, 92]"
58,"skip this dreck , ",0,"[91, 92]"
58,"contains very few laughs and even less surprises ",0,"[91, 92]"
58,"film to affirm love 's power to help people endure almost unimaginable horror ",1,"[91, 92]"
59,"are an absolute joy ",1,"[93, 94]"
59,"generates ",1,"[93, 94]"
59,", like life , is n't much fun without the highs and lows ",1,"[93, 94]"
59,"based on a true and historically significant story ",1,"[93, 94]"
59,"well-rounded tribute ",1,"[93, 94]"
59,", though many of the actors throw off a spark or two when they first appear , they ca n't generate enough heat in this cold vacuum of a comedy to start a reaction . ",0,"[93, 94]"
59,"so much like a young robert deniro ",1,"[93, 94]"
59,"khouri manages , with terrific flair , to keep the extremes of screwball farce and blood-curdling family intensity on one continuum . ",1,"[93, 94]"
59,"fashioning an engrossing entertainment out ",1,"[93, 94]"
59,"spiffy animated feature ",1,"[93, 94]"
60,"that 's so sloppily written and cast that you can not believe anyone more central to the creation of bugsy than the caterer ",0,"[95, 18]"
60,"alternating between facetious comic parody and pulp melodrama , this smart-aleck movie ... tosses around some intriguing questions about the difference between human and android life ",1,"[95, 18]"
60,"strung-together moments ",0,"[95, 18]"
60,", generous and subversive artworks ",1,"[95, 18]"
60,"it does n't follow the stale , standard , connect-the-dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world ",1,"[95, 18]"
60,"funny yet ",1,"[95, 18]"
60,"overbearing and over-the-top ",0,"[95, 18]"
60,"it 's robert duvall ! ",1,"[95, 18]"
60,"rich and sudden wisdom ",1,"[95, 18]"
60,"acted and directed , it 's clear that washington most certainly has a new career ahead of him ",1,"[95, 18]"
61,"in memory ",1,"[96, 97]"
61,"respectable new one ",1,"[96, 97]"
61,"yet this grating showcase ",0,"[96, 97]"
61,"hate to tear your eyes away from the images long enough to read the subtitles ",1,"[96, 97]"
61,"addition to sporting one of the worst titles in recent cinematic history ",0,"[96, 97]"
61,", this gender-bending comedy is generally quite funny . ",1,"[96, 97]"
61,"build some robots , haul 'em to the theater with you for the late show , and put on your own mystery science theatre 3000 tribute to what is almost certainly going to go down as the worst -- and only -- killer website movie of this or any other year ",0,"[96, 97]"
61,"do n't work in concert ",0,"[96, 97]"
61,"the direction has a fluid , no-nonsense authority , and the performances by harris , phifer and cam ` ron seal the deal . ",1,"[96, 97]"
61,"would have liked it more if it had just gone that one step further ",1,"[96, 97]"
62,"it 's too harsh to work as a piece of storytelling , ",0,"[98]"
62,"hawaiian shirt ",1,"[98]"
62,"takes a classic story , casts attractive and talented actors and uses a magnificent landscape to create a feature film that is wickedly fun to watch . ",1,"[98]"
62,"provide its keenest pleasures ",1,"[98]"
62,"altogether too slight to be called any kind of masterpiece ",0,"[98]"
62,"grievous but ",0,"[98]"
62,"after you laugh once ( maybe twice ) , you will have completely forgotten the movie by the time you get back to your car in the parking lot . ",0,"[98]"
62,"hopeless ",0,"[98]"
62,"unpretentious , charming , quirky , original ",1,"[98]"
62,"nicks and steinberg match their own creations for pure venality -- that 's giving it the old college try . ",0,"[98]"
63,"very well-written and very well-acted . ",1,"[99, 100]"
63,"are n't many conclusive answers in the film ",0,"[99, 100]"
63,"clumsy dialogue , heavy-handed phoney-feeling sentiment , ",0,"[99, 100]"
63,"proves a lovely trifle that , unfortunately , is a little too in love with its own cuteness . ",0,"[99, 100]"
63,"bring tissues . ",1,"[99, 100]"
63,"the film 's mid-to-low budget is betrayed by the surprisingly shoddy makeup work . ",0,"[99, 100]"
63,"brings the proper conviction to his role as ( jason bourne ) . ",1,"[99, 100]"
63,"as a young woman of great charm , generosity and diplomacy ",1,"[99, 100]"
63,"there 's something poignant about an artist of 90-plus years taking the effort to share his impressions of life and loss and time and art with us . ",1,"[99, 100]"
63,"just too silly ",0,"[99, 100]"
64,"cinematic bon bons ",1,"[101]"
64,"it is supremely unfunny and unentertaining to watch middle-age and ",0,"[101]"
64,"a lively and engaging examination of how similar obsessions can dominate a family . ",1,"[101]"
64,"irritates and ",0,"[101]"
64,"collapse ",0,"[101]"
64,"so many of the challenges it poses for itself that one can forgive the film its flaws ",1,"[101]"
64,", it serves as a workable primer for the region 's recent history , and would make a terrific 10th-grade learning tool . ",1,"[101]"
64,"wide-awake all the way through ",1,"[101]"
64,"( vainly , i think ) ",0,"[101]"
64,"is one big excuse to play one lewd scene after another . ",0,"[101]"
65,"is effective if you stick with it ",1,"[102]"
65,"that underscore the importance of family tradition and familial community ",1,"[102]"
65,"delivers what it promises : a look at the `` wild ride '' that ensues when brash young men set out to conquer the online world with laptops , cell phones and sketchy business plans ",1,"[102]"
65,"watching this digital-effects-heavy , supposed family-friendly comedy ",0,"[102]"
65,"absolutely and completely ridiculous and ",0,"[102]"
65,"'s a very tasteful rock and roll movie . ",1,"[102]"
65,"the movie is almost completely lacking in suspense , surprise and consistent emotional conviction . ",0,"[102]"
65,"realistic portrayal ",1,"[102]"
65,"as if trying to grab a lump of play-doh , the harder that liman tries to squeeze his story ",0,"[102]"
65,"well-thought stunts or ",1,"[102]"
66,"reveals how important our special talents can be when put in service of of others . ",1,"[103, 104]"
66,"no lika da ",0,"[103, 104]"
66,"a welcome relief ",1,"[103, 104]"
66,"the promise of digital filmmaking ",1,"[103, 104]"
66,"just one that could easily wait for your pay per view dollar ",0,"[103, 104]"
66,"justify a theatrical simulation of the death camp of auschwitz ii-birkenau ",0,"[103, 104]"
66,"extraordinary faith ",1,"[103, 104]"
66,"have i seen a film so willing to champion the fallibility of the human heart ",1,"[103, 104]"
66,", sometimes beautiful adaptation ",1,"[103, 104]"
66,"about as interesting ",0,"[103, 104]"
67,"caruso sometimes descends into sub-tarantino cuteness ... but for the most part he makes sure the salton sea works the way a good noir should , keeping it tight and nasty . ",1,"[28, 105]"
67,"overlong , and bombastic ",0,"[28, 105]"
67,"derivative and hammily ",0,"[28, 105]"
67,"most audacious , outrageous , ",1,"[28, 105]"
67,"at its best moments ",1,"[28, 105]"
67,"disney again ransacks its archives for a quick-buck sequel . ",0,"[28, 105]"
67,"that final , beautiful scene ",1,"[28, 105]"
67,"some movies suck you in despite their flaws , ",1,"[28, 105]"
67,"eats , meddles , argues , laughs , kibbitzes and fights ",1,"[28, 105]"
67,"the problem with the film is whether these ambitions , laudable in themselves , justify a theatrical simulation of the death camp of auschwitz ii-birkenau . ",0,"[28, 105]"
68,", compelling ",1,"[106, 31]"
68,"infectiously ",1,"[106, 31]"
68,"the picture runs a mere 84 minutes , but it 's no glance . ",1,"[106, 31]"
68,"think of this dog of a movie ",0,"[106, 31]"
68,"'s remarkable procession of sweeping pictures that have reinvigorated the romance genre . ",1,"[106, 31]"
68,"those so-so films that could have been much better ",0,"[106, 31]"
68,"a passable date film ",1,"[106, 31]"
68,"imax in short ",1,"[106, 31]"
68,"i hate it . ",0,"[106, 31]"
68,"'s pleasant enough -- and oozing with attractive men ",1,"[106, 31]"
69,"no one involved , save dash , shows the slightest aptitude for acting ",0,"[107, 108]"
69,"in this wildly uneven movie ",0,"[107, 108]"
69,"pokes , provokes , takes expressionistic license ",1,"[107, 108]"
69,"like one of ( spears ' ) music videos in content -- except that it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it ",0,"[107, 108]"
69,"with color and depth , and rather a good time ",1,"[107, 108]"
69,"silly , outrageous , ingenious ",1,"[107, 108]"
69,"being able to hit on a 15-year old when you 're over 100 ",0,"[107, 108]"
69,"the story of trouble every day ... is so sketchy it amounts to little more than preliminary notes for a science-fiction horror film , and the movie 's fragmentary narrative style makes piecing the story together frustrating difficult . ",0,"[107, 108]"
69,"the year 's best and most unpredictable comedy ",1,"[107, 108]"
69,"starts off so bad that you feel like running out screaming ",0,"[107, 108]"
70,"men in black ii achieves ultimate insignificance -- it 's the sci-fi comedy spectacle as whiffle-ball epic . ",0,"[109, 110]"
70,"elvira fans could hardly ask for more . ",1,"[109, 110]"
70,"a good one ",1,"[109, 110]"
70,", plodding picture ",0,"[109, 110]"
70,"the character dramas , which never reach satisfying conclusions ",0,"[109, 110]"
70,"lost in the translation this time ",0,"[109, 110]"
70,"speak for it while it forces you to ponder anew what a movie can be ",1,"[109, 110]"
70,"enables shafer to navigate spaces both large ... and small ... with considerable aplomb ",1,"[109, 110]"
70,"a plot cobbled together from largely flat and uncreative moments ",0,"[109, 110]"
70,"inane and awful ",0,"[109, 110]"
71,"told in scattered fashion ",0,"[111, 112]"
71,"takes chances that are bold by studio standards ",1,"[111, 112]"
71,"believe it or not , jason actually takes a backseat in his own film to special effects ",0,"[111, 112]"
71,"only thing to fear about `` fear dot com '' ",0,"[111, 112]"
71,"whole mess ",0,"[111, 112]"
71,"manages to infuse the rocky path to sibling reconciliation with flashes of warmth and gentle humor ",1,"[111, 112]"
71,"working from a surprisingly sensitive script co-written by gianni romoli ... ozpetek avoids most of the pitfalls you 'd expect in such a potentially sudsy set-up . ",1,"[111, 112]"
71,"a résumé loaded with credits like `` girl in bar # 3 ",0,"[111, 112]"
71,"enjoy the ride ",1,"[111, 112]"
71,"very little to add beyond the dark visions already relayed by superb recent predecessors ",0,"[111, 112]"
72,"the , yes , snail-like pacing ",0,"[113, 7]"
72,"an extremely unpleasant film . ",0,"[113, 7]"
72,"if it is n't entirely persuasive , it does give exposure to some talented performers ",1,"[113, 7]"
72,"the whole affair , true story or not , feels incredibly hokey ... ",0,"[113, 7]"
72,"are all things we 've seen before ",0,"[113, 7]"
72,"poignant and leavened ",1,"[113, 7]"
72,"breathless anticipation ",1,"[113, 7]"
72,"significantly better ",1,"[113, 7]"
72,"as predictable as the tides ",0,"[113, 7]"
72,"bewilderingly brilliant and entertaining ",1,"[113, 7]"
73,"it 's smooth and professional ",1,"[114]"
73,", unassuming , subordinate ",0,"[114]"
73,"the horror ",0,"[114]"
73,"a technically superb film ",1,"[114]"
73,"the positive change in tone here seems to have recharged him . ",1,"[114]"
73,"pays earnest homage to turntablists and beat jugglers , old schoolers and current innovators ",1,"[114]"
73,"a dim ",0,"[114]"
73,", vicious and absurd ",0,"[114]"
73,"because he acts so goofy all the time ",0,"[114]"
73,"to a kinetic life so teeming that even cranky adults may rediscover the quivering kid inside ",1,"[114]"
74,"'s at once laughable and compulsively watchable , ",1,"[115, 116]"
74,"merit its 103-minute length ",1,"[115, 116]"
74,"the value and respect for the term epic cinema ",1,"[115, 116]"
74,"as a dentist 's waiting room ",0,"[115, 116]"
74,"showing honest emotions ",1,"[115, 116]"
74,"amazingly lame . ",0,"[115, 116]"
74,"confessions may not be a straightforward bio ",0,"[115, 116]"
74,"seems a disappointingly thin slice of lower-class london life ; despite the title ... amounts to surprisingly little ",0,"[115, 116]"
74,"the story is bogus and ",0,"[115, 116]"
74,"this comic gem is as delightful as it is derivative . ",1,"[115, 116]"
75,"to spare wildlife ",1,"[117, 118]"
75,"ugly as the shabby digital photography ",0,"[117, 118]"
75,"understand the difference between dumb fun and just plain dumb ",0,"[117, 118]"
75,"traditionally structured ",1,"[117, 118]"
75,"frida is n't that much different from many a hollywood romance . ",0,"[117, 118]"
75,"does point the way for adventurous indian filmmakers toward a crossover into nonethnic markets . ",1,"[117, 118]"
75,"are worth the price of admission ... if `` gory mayhem '' is your idea of a good time ",1,"[117, 118]"
75,"was produced by jerry bruckheimer and directed by joel schumacher , and reflects the worst of their shallow styles : wildly overproduced , inadequately motivated every step of the way and demographically targeted to please every one ( and no one ) ",0,"[117, 118]"
75,"carnage and ",0,"[117, 118]"
75,"degraded , handheld blair witch video-cam footage ",0,"[117, 118]"
76,"second fiddle ",0,"[119, 45]"
76,"about the folly of superficiality that is itself ",0,"[119, 45]"
76,"serves as auto-critique , and its clumsiness as its own most damning censure . ",0,"[119, 45]"
76,"tedious norwegian offering which somehow snagged an oscar nomination . ",0,"[119, 45]"
76,", esther kahn is unusual but unfortunately also irritating . ",0,"[119, 45]"
76,"a stylish exercise ",1,"[119, 45]"
76,"halfway through this picture i was beginning to hate it ",0,"[119, 45]"
76,"a setup so easy it borders on facile ",0,"[119, 45]"
76,"a thoroughly awful movie ",0,"[119, 45]"
76,"takes hold and grips hard ",1,"[119, 45]"
77,"look smeary and blurry , to the point of distraction ",0,"[120, 121]"
77,"the picture 's fascinating byways ",1,"[120, 121]"
77,"guns , cheatfully filmed martial arts , disintegrating bloodsucker computer effects and jagged camera moves ",0,"[120, 121]"
77,"breezy , distracted rhythms ",0,"[120, 121]"
77,"than this mess ",0,"[120, 121]"
77,"evanescent , seamless and sumptuous stream ",1,"[120, 121]"
77,"slick and manufactured to claim street credibility . ",1,"[120, 121]"
77,"take care is nicely performed by a quintet of actresses , ",1,"[120, 121]"
77,"valuable messages ",1,"[120, 121]"
77,"in no small part thanks to lau ",1,"[120, 121]"
78,"two guys who desperately want to be quentin tarantino when they grow up ",0,"[122, 123]"
78,"no new plot conceptions ",0,"[122, 123]"
78,"essentially a collection of bits -- ",0,"[122, 123]"
78,"does n't bode well for the rest of it ",0,"[122, 123]"
78,"elevated by it -- the kind of movie ",1,"[122, 123]"
78,"usual worst ",0,"[122, 123]"
78,"hugh grant , who has a good line in charm ",1,"[122, 123]"
78,"arrive early and stay late ",1,"[122, 123]"
78,"is a pan-american movie , with moments of genuine insight into the urban heart . ",1,"[122, 123]"
78,"i could have used my two hours better watching being john malkovich again . ",0,"[122, 123]"
79,"shot in artful , watery tones of blue , green and brown ",1,"[12, 124]"
79,"an unorthodox little film noir organized crime story that includes one of the strangest ",1,"[12, 124]"
79,"considerable aplomb ",1,"[12, 124]"
79,"acted by diane lane and richard gere . ",1,"[12, 124]"
79,"scant ",0,"[12, 124]"
79,"an admittedly middling film ",1,"[12, 124]"
79,"too ludicrous ",0,"[12, 124]"
79,"the rock 's fighting skills are more in line with steven seagal ",1,"[12, 124]"
79,"rich and full ",1,"[12, 124]"
79,"warm water under a red bridge is a celebration of feminine energy , a tribute to the power of women to heal . ",1,"[12, 124]"
80,"that uses a sensational , real-life 19th-century crime as a metaphor for ",1,"[51, 52]"
80,", home movie will leave you wanting more , not to mention leaving you with some laughs and a smile on your face . ",1,"[51, 52]"
80,", the film retains ambiguities that make it well worth watching . ",1,"[51, 52]"
80,"ultra-cheesy dialogue ",0,"[51, 52]"
80,"added depth and resonance ",1,"[51, 52]"
80,"the sensational ",1,"[51, 52]"
80,"huge-screen format to make an old-fashioned nature film that educates viewers with words and pictures while entertaining them ",1,"[51, 52]"
80,"handsome but unfulfilling suspense drama ",0,"[51, 52]"
80,"'s not very good either . ",0,"[51, 52]"
80,"in her most charmless ",0,"[51, 52]"
81,"makes an unusual but pleasantly haunting debut behind the camera . ",1,"[31, 125]"
81,"a fine , rousing , g-rated family film , aimed mainly at little kids but with plenty of entertainment value to keep grown-ups from squirming in their seats . ",1,"[31, 125]"
81,"everything about girls ca n't swim , even its passages of sensitive observation , feels secondhand , familiar -- and not in a good way . ",0,"[31, 125]"
81,"the cast is spot on and ",1,"[31, 125]"
81,"ugly digital video ",0,"[31, 125]"
81,"can only love the players it brings to the fore for the gifted but no-nonsense human beings they are and for the still-inestimable contribution they have made to our shared history ",1,"[31, 125]"
81,"rather choppy ",0,"[31, 125]"
81,"becomes one more dumb high school comedy about sex gags and prom dates ",0,"[31, 125]"
81,"demands and receives excellent performances ",1,"[31, 125]"
81,"xxx is a blast of adrenalin , ",1,"[31, 125]"
82,"pure escapism ",1,"[126, 127]"
82,"create a film that 's not merely about kicking undead *** ",1,"[126, 127]"
82,"about love and culture ",1,"[126, 127]"
82,"is worse : ",0,"[126, 127]"
82,"horrifying ",0,"[126, 127]"
82,"mourns her tragedies in private ",0,"[126, 127]"
82,"the action scenes are poorly delivered ",0,"[126, 127]"
82,"it 's so bad ",0,"[126, 127]"
82,"so bad ",0,"[126, 127]"
82,", 84 minutes is short ",1,"[126, 127]"
83,"dabbles all around , never gaining much momentum ",0,"[128, 129]"
83,"a masterpiece ",1,"[128, 129]"
83,"a lot to do with the casting of juliette binoche as sand , who brings to the role her pale , dark beauty and characteristic warmth ",1,"[128, 129]"
83,"does n't leave you with much . ",0,"[128, 129]"
83,"good acting ",1,"[128, 129]"
83,"like most of jaglom 's films , some of it is honestly affecting ",1,"[128, 129]"
83,"marivaux 's rhythms , and mira sorvino 's limitations as a classical actress ",0,"[128, 129]"
83,"is less successful on other levels ",0,"[128, 129]"
83,"'s still quite worth seeing ",1,"[128, 129]"
83,"intelligent and moving . ",1,"[128, 129]"
84,"he appears miserable throughout as he swaggers through his scenes ",0,"[130]"
84,"men ",1,"[130]"
84,"accomplish what few sequels can ",1,"[130]"
84,"a clunky tv-movie approach to detailing a chapter in the life of the celebrated irish playwright , poet and drinker ",0,"[130]"
84,"i 'm not sure which half of dragonfly is worse : the part where nothing 's happening , or the part where something 's happening ",0,"[130]"
84,"exhilarating , funny and fun . ",1,"[130]"
84,"bound to appeal to women looking for a howlingly trashy time ",1,"[130]"
84,", it never quite makes the grade as tawdry trash . ",0,"[130]"
84,"has the right stuff for silly summer entertainment and has enough laughs to sustain interest to the end . ",1,"[130]"
84,"endearing , caring ",1,"[130]"
85,"seagal , who looks more like danny aiello these days ",1,"[131, 132]"
85,"enactments , however fascinating they may be as history , are too crude to serve the work especially well . ",0,"[131, 132]"
85,"not everything in this ambitious comic escapade works , but coppola , along with his sister , sofia , is a real filmmaker ",1,"[131, 132]"
85,"the dehumanizing and ego-destroying process ",0,"[131, 132]"
85,"taboo subject matter ",0,"[131, 132]"
85,"see this ",1,"[131, 132]"
85,"utterly incompetent conclusion ",0,"[131, 132]"
85,"has always been part of for the most part wilde 's droll whimsy helps `` being earnest '' overcome its weaknesses and parker 's creative interference ... ",1,"[131, 132]"
85,"you find yourself rooting for gai 's character to avoid the fate that has befallen every other carmen before her ",1,"[131, 132]"
85,"run for cover ",0,"[131, 132]"
86,"low budget ",0,"[51, 133]"
86,"a deceptively casual ode ",1,"[51, 133]"
86,"walked out muttering words like `` horrible '' and `` terrible , '' ",0,"[51, 133]"
86,"help chicago make the transition from stage to screen with considerable appeal intact ",1,"[51, 133]"
86,"you have ellen pompeo sitting next to you for the ride ",1,"[51, 133]"
86,"a giant step backward ",0,"[51, 133]"
86,"true fans ",1,"[51, 133]"
86,"just copies ",0,"[51, 133]"
86,"quite rich and exciting ",1,"[51, 133]"
86,"luminous interviews and amazingly evocative film from three decades ago ",1,"[51, 133]"
87,"from lynch , jeunet , and von trier while failing to find a spark of its own ",0,"[134, 135]"
87,", you ca n't help but get caught up in the thrill of the company 's astonishing growth . ",1,"[134, 135]"
87,"this frozen tundra soap opera ",0,"[134, 135]"
87,"a showdown ",1,"[134, 135]"
87,"is simply too overdone ",0,"[134, 135]"
87,"greatly ",1,"[134, 135]"
87,"free ",1,"[134, 135]"
87,"intriguing species ",1,"[134, 135]"
87,"try and evade ",0,"[134, 135]"
87,"scherfig , who has had a successful career in tv ",1,"[134, 135]"
88,"watching it leaves you giddy ",1,"[136]"
88,"beautifully acted and directed , it 's clear that washington most certainly has a new career ahead of him if he so chooses . ",1,"[136]"
88,"far tamer ",0,"[136]"
88,"outrageously creative action ",1,"[136]"
88,"the most purely enjoyable and satisfying evenings ",1,"[136]"
88,"is never any question of how things will turn out ",0,"[136]"
88,"only open new wounds ",0,"[136]"
88,"despite suffering a sense-of-humour failure ",0,"[136]"
