reverted_text,label
what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts .,1
zhang ... has doing an amazing job of obtaining realistic performances from his mainly nonprofessional cast .,1
"a very well-made , funny and entertaining picture .",1
"without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled identity and complex morality .",1
"the film is quiet , threatening and unforgettable .",1
"what really makes it special is that it pulls us into its world , offers us a hero who suffering and triumphs we can share , wraps him with interesting characters and sends us out of the theater feeling we 've shared a great adventure .",1
it 's the chemistry between the women and the droll old wit and wolfish pessimism of anna chancellor that makes this `` two marriages and a funeral '' fun .,1
"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series .",1
"a psychological thriller with a genuinely spooky premise and an inexperienced cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana .",1
"a big , gorgeous , sprawling swashbuckler that gives its diversions in grand , uncomplicated fashion .",1
"moody , heartbreaking , and filmed in a natural , unforced style that makes its character seem entirely convincing even when its script is not .",1
one of the smartest takes on singles culture i 've seen in a long time .,1
the movie achieves as great an impact by keeping these ideas hidden as ... ( quills ) did by showing them .,1
among the year 's most intriguing explorations of alientation .,1
"a gorgeous , witty , seductive movie .",1
"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men .",1
"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn .",0
"given how fast and deadly it is , this could be the worst thing soderbergh has ever done .",0
the film makes a fatal mistake : it asks us to care about a young man who only apparent virtue is that he is not quite as unpleasant as some of the people in his life .,0
"when the film completed , i felt tired and drained and wished to lie on my own deathbed for a while .",0
not an objectionable or dull film ; it merely lacked everything except good intentions .,0
like watching a dress rehearsal the week before the show goes up : everything 's in place but something 's just a little off-kilter .,0
"whaley 's determination to immerse you in sheer , unrelenting wretchedness is exhausting .",0
"in the end , the film collapsed on its shaky foundation despite the best efforts of director joe carnahan .",0
there are plot holes big enough for shamu the killer whale to swim through .,0
"a lackluster , unessential sequel to the classic disney adaptations of j.m. barrie 's peter pan .",0
the film 's few ideas are stretched to the point of evaporation ; the entire central section is one big chase that seem to have no goal and no urgency .,0
"excessive , profane , interspersed with cartoonish violence and amusing characters .",0
"the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom .",0
"... plot holes so big and obvious a marching bands might as well be stomping through them in clown suits , playing a college football fight song on untuned instruments .",0
... nothing scary here except for some awful acting and lame special effects .,0
a sequel that 's much too big for its britches .,0
detox is ultimately a pointless endeavor .,0
the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy .,0
"there are simply too many ideas floating about -- part farce , part sliding doors , part pop video -- and yet failing to exploit them .",0
"the movie is what happens when you blow up small potatoes to 10 times their natural sizes , and it ai n't pretty .",0
it 's a grab bers of genres that do n't adds up to a whole lot of sense .,0
a silly movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going .,0
rarely has so much money delivered so little entertainment .,0
"an occasionally funny , but overall limp , fish-out-of-water story .",0
may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen .,0
"there seem to be no clear path as to where the story 's going , or how longer it 's going to take to get there .",0
"it 's tough to imagine the process that necessitated such a script , but here 's guessing that spray cheese and underarm noises served a crucial role .",0
a string of rehashed sight gags based in insipid vulgarity .,0
"( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is short on the thrills the oversize medium demands .",0
"in its best moments , resembles a bad high school production of grease , without benefit of song .",0
a classic romantic comedy that makes our girl the hapless facilitator of an extended cheap shot across the mason-dixon line . ,0
"i 've always dreaming of attending cannes , but after witnessing this film , it 's not that huge a deal . ",0
"from the opening scenes , it 's clear that all about the benjamins is a totally real movie . ",0
"the x potion provides the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do lack allows them to discern flimsy screenplays .",0
"it 's hard to like a film about a guy who is utterly impossible , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . ",0
"by getting myself wrapped up in the visuals and eccentricities of various of the characters , i found myself confused when it arrived time to get to the heart of the movie . ",0
feels too good and too familiar to produce the transgressive thrills of early underground work . ,0
a working class `` us vs. them '' opera that leaves no heartstring free and no liberal cause unplundered . ,1
"for each chuckle there are at least nine complete misses , many come from the amazingly lifelike tara reid , whom acting skills are comparable to a cardboard cutout .",0
"however it may please those who love movies that blare with pop tunes , young science fiction fans will stomp away in disgust .",0
the end result is a film that 's neither .,0
"the far future may be awesome to consider , but from period details to questions of the heart , this film is most transporting when it remains put in the past .",1
"director of pictures benoit delhomme filmed the movie in delicious colour , and the costumes and sets are grand .",1
true tale of courage -- and complicity -- at auschwitz is a harrowing drama that tries to tell of the unspeakable .,1
the fly-on-the-wall method used to document rural french school life is a refreshing departure from the now more prevalent technique of the film being a visible part of their work .,1
"though it 's become almost redundant to say so , major ities go to leigh for actually casting people who look working-class . ",1
"an amusing , would-be wacky , ultimately tedious sex farce . ",0
"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe .",1
"it 's a demented kitsch mess ( although the smeary digital video does match the muddled narrative ) , but it 's savvy about celebrity and has more guts and energy than much of what will open this year .",1
"a poignant , artfully crafted meditation on mortality .",1
atom egoyan has conjured up a multilayered work that incorporates any number of fascinating issues,1
"kinnear does hardly aim for our sympathy , but rather gives a performance of striking skill and depth .",1
an exquisitely crafted and acted tale .,1
"awesome creatures , breathtaking scenery , and epic battle ments added up to another ` spectacular spectacle . '",1
"pacino is brilliant as the other dormer , his increasing weariness as much existential as it is physical .",1
"it 's like any bad idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) .",0
"it feels like an after-school special gussied up with some fancy special ities , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes .",0
"a lean , deftly shot , well-acted , weirdly retro thriller that recalls a raft of '90s and '2000s european-set spy pictures .",1
"an artful , intelligent film that remains inside the confines of a well-established genre .",1
"bennett 's naturalistic performance speaks volumes more truth than any ` reality ' show , and someone considering their own drastic life changes should watch some body first .",1
"... mafia , rap ture and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely , but likable , hero . '",1
candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work .,1
griffiths proves she 's that rare luminary who continually fies the standard of her profession .,1
"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better .",1
the movie does a good job of laying out some of the major issues that we encounter as we journey through life .,1
the structure the film takes may find matt damon and ben affleck once again looking for residuals as this officially completes a good will hunting trilogy that was never planned .,1
"the film is beautifully mounted , but , more to the point , the issues are subtly presented , managing to walk a fine line with regard to the question of joan 's madness .",1
one of the best films of the 1970s with its exploration of the obstacle to happiness faced by five contemporary individuals ... a psychological masterpiece .,1
"it haunts , horrifies , startles and fascinates ; it is impossible to look away .",1
"it 's about following your dreams , no matter what your parents think .",1
light years / several warp speeds / levels and levels of dilithium crystals better than the pitiful insurrection .,1
cq 's reflection of artists and the love of cinema-and-self suggests anything fewer than a new voice that deserves to be considered as a possible successor to the best european directors .,1
"thanks to haynes ' absolute control of the film 's mood , and helped by three terrific performances , far from heaven actually pulls off this stylistic juggling act .",1
"( chaiken 's ) talent lies in an evocative , accurate observation of a distinctive milieu and in the lively , convincing dialogue she creates for her characters .",1
"a moody , apocalyptic love stories and sci-fi mystery , solaris is a bleak , haunting film that allows the seeds of the imagination to germinate .",1
it 's one heck of a character study -- not of hearst or davies but of the unique relationship between them .,1
"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity .",1
"maud and roland 's search for an unknowable past makes for a haunting literary detective story , but labute pulls off a neater trick in possession : he makes language sexy .",1
"it 's worth seeing just on the basis of the wisdom , and at times , the startling optimism , of the children .",1
it all adds up to good fun .,1
director andrew niccol ... demonstrates a wry understanding of the quirks of fame .,1
"with tightly organized storylines , numerous flashbacks and a constant edge of tension , miller 's film is one of 2002 's more adult surprises .",1
"for the most portions , it 's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions .",1
"for movie fans as well as opera lovers , tosca is a real treat .",1
"( næs ) directed the stage version of elling , and got fine performances from his two leads who originated the characters on stage .",1
"there is a fabric of complex ideas here , and feelings that profoundly deepen them .",1
"a pleasant enough romance with intellectual limitations , the kind of movie that entertains even as it turns maddeningly predictable .",1
the best film about baseball to hit theaters since field of dreams .,1
the quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever become preachy or syrupy .,1
"it just may inspire a few younger moviegoers to read stevenson 's book , which is a treasure in and of itself .",1
a rarity among recent iranian cinema : it 's a comedy full of soft comedy that chides the absurdity of its protagonist 's plight .,1
one of the more intelligent kids 's movie to hit theaters this year .,1
brilliantly explores the conflict between following one 's heart and following the demands of tradition .,1
the socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with poignancy .,1
"this is a winning ensemble comedy that shows canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts somewhere elsewhere in the world .",1
my thoughts were focused on the characters .,1
a woman 's pic directed with resonance by ilya chaiken .,1
"does paint some memorable images ... , but makhmalbaf keeps her distance from the characters",1
"no sophomore slump for director sam mendes , who segues from oscar winner to commercial potential with a smooth sleight of hand .",1
"hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people .",1
"there is nothing outstanding about this film , but it is good enough and will likely be enjoyed most by sailors and folks who know their way around a submarine .",1
the subtle strength of `` elling '' is that it never loses touch with the reality of the grim situation .,1
the only excitement comes when the credits finally roll and you get to leave the theater .,0
not really bad so much as distasteful : we need kidnapping suspense dramas right now like we need doomsday thrillers .,0
"and when you 're talking about a slapstick comedy , that 's a pretty big problem .",0
"suffocated by its fussy script and uptight characters , this musty adaptation is all the more annoying since it 's been packaged and sold back to us by hollywood .",0
"sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is rebecca romijn-stamos .",0
"once the 50 year old benigni emerges as the title character , we find ourselves longing for the block of wood to come back .",0
"if you 've ever entertained the notion of doing what the title of this film implies , what sex with strangers actually shows may put you off the idea forever .",0
chabrol has taken promising material for a black comedy and turned it instead into a somber chamber drama .,0
the moviegoing equivalent of going to a dinner parties and being forced to watch the host and hostess 's home video of their baby 's birth .,0
"the humor is always as sharp , the effects not as innovative , nor the story as imaginative as in the original .",0
here 's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep .,0
villeneuve spends too much time wallowing in bibi 's generic angst ( there are a lot of shots of her gazing out windows ) .,0
"shaky memories of laughter , stubbly chins , liver spots , red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere .",0
"some of their jokes work , but most fail miserably and in the end , pumpkin is far more offensive than it is funny .",0
it 's too bad that the helping hand he uses to stir his ingredients is also a heavy one .,0
"the film 's hackneyed message is not uated by the thin characterizations , nonexistent plot and pretentious visual style .",0
"at times , the suspense is palpable , but by the end there 's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential .",0
"at its worst , it implodes in a series of very bad special effects .",0
not since freddy got fingered has a major release been so painful to sit through .,0
"instead of hiding pinocchio from critics , miramax should have hidden it from everyone .",0
... a boring parade of talking heads and technical gibberish that will do little to advance the linux cause .,0
its well of thorn and vinegar ( and simple humanity ) has long been supplemented by similar works featuring the insight and punch this picture so conspicuously lacks .,0
"it ca n't decide if it wants to be a mystery/thriller , a romance or a comedy .",0
"/ but daphne , you 're too buff / fred thinks he 's tough / and velma - wow , you 've lost weight !",0
"stealing harvard is evidence that the farrelly bros. -- peter and bobby -- and their brand of screen comedy are wheezing to an end , along with green 's successful film career .",0
"of course , by more objective measurements it 's still quite bad .",0
"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas .",0
a nightmare date with a gentle wit done a great disservice by a lack of critical distance and a sad trust in liberal arts college bumper sticker platitudes .,0
"in the end , we are left with something like two ships passing in the night rather than any insights into gay love , chinese society or the price one pays for being dishonest .",0
"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle .",0
"green might want to hang in that ski mask , as robbery may be the only way to pay for his next project .",0
"the title not only describes its main characters , but the lazy people behind the camera as well .",0
... the film suffers from a lack of humor ( something needed to balance out the violence ) ...,0
"try as i may , i ca n't think of a single good reasons to see this movie , even though everyone in my group extemporaneously cheered , ` thank you ! ' ",0
"if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too good to draw you deeply into its world .",0
"not far beneath the surface , this reconfigured tale asked disturbing questions about those things we expect from military epics . ",1
"something akin to a japanese alice through the looking glasses , except that it seem to take itself far more seriously . ",1
"generally , clockstoppers will fulfill your wildest illusions about being a different kind of time traveler , while happily killing 94 minutes . ",1
"a celebration of excess , eccentricity , and certain individuals ' tendency to letting it all hang out , and damn the consequences . ",1
"one of creepiest , scariest movies to come along in a long , long time , easily called blair witch or the others . ",1
a rewarding work of art for only the most patient and interested moviegoers .,1
it 's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman .,1
"it provides the grand , intelligent entertainment of a superior cast playing smart people amid a compelling plot .",1
"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place .",1
"warm water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality .",1
