"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . ","once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . ",0.032653212547302246,0.032653212547302246,0.0,0.0,0.0,21.0,"Failed"
"all that 's missing is the spontaneity , originality and delight . ","all that 's lacking is the spontaneity , originality and delight . ",0.48289358615875244,0.6808979511260986,0.0,1.0,0.0,2.0,"Successful"
"what the film lacks in general focus it makes up for in compassion , as corcuera manages to find the seeds of hope in the form of collective action . ","what the film lacks in general focus it makes up for in compassion , as compassion manages to find the seeds of hope in the form of collective action . ",0.0005335211753845215,0.0008400678634643555,1.0,1.0,1.0,10.0,"Failed"
"the socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with poignancy . ","the socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is replaced with poignancy . ",0.05930429697036743,0.17163407802581787,1.0,1.0,1.0,3.0,"Failed"
"my reaction in a word : disappointment . ","my reaction in a word : disappointment . ",0.002593100070953369,0.002593100070953369,0.0,0.0,0.0,2.0,"Failed"
"a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . ","a psychological thriller with a genuinely creepy premise and an inexperienced cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . ",0.001069486141204834,0.008040368556976318,1.0,1.0,1.0,24.0,"Failed"
"corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonetheless . ","corny , schmaltzy and predictable , but nonetheless manages to be sort of heartwarming , nonetheless . ",0.0052828192710876465,0.008558452129364014,1.0,1.0,1.0,15.0,"Failed"
"nothing 's at stake , just a twisty double-cross you can smell a mile away -- still , the derivative nine queens is lots of fun . ","nothing 's at stake , just a twisty corner you can smell a mile away -- however , the derivative nine queens is lot of fun . ",0.001836240291595459,0.005716502666473389,1.0,1.0,1.0,8.0,"Failed"
"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ","far more creative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ",0.000677943229675293,0.0007943511009216309,1.0,1.0,1.0,4.0,"Failed"
"of course , by more objective measurements it 's still quite bad . ","of course , by more objective measures it 's still quite bad . ",0.0016154050827026367,0.0019887685775756836,0.0,0.0,0.0,4.0,"Failed"
"as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers . ","as the two leads , lewis and diggs are charming and have chemistry both as friends and lovers . ",0.00035572052001953125,0.0003600120544433594,1.0,1.0,1.0,2.0,"Failed"
"it provides an honest look at a community striving to anchor itself in new grounds . ","it gives an honest glance at a community trying to anchor itself in new grounds . ",0.00047087669372558594,0.0011771321296691895,1.0,1.0,1.0,8.0,"Failed"
"this movie seems to have been written using mad-libs . ","this movie purported to have been written using mad-libs . ",0.0011479854583740234,0.0021941065788269043,0.0,0.0,0.0,3.0,"Failed"
"reign of fire looks as if it was made without much thought -- and is best watched that way . ","reign of fire looks as if it was made without much thought -- and is best watched that way . ",0.9955412149429321,0.9955412149429321,0.0,0.0,1.0,1.0,"Skipped"
"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ","martin and barbara are difficult characters -- occasionally tender , occasionally angry -- and the delicate storylines by sven wollter and viveka seldahl make their hopes and frustrations vivid . ",0.00030994415283203125,0.0004988908767700195,1.0,1.0,1.0,5.0,"Failed"
"it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . ","it 's not that kung pow is n't funny some of the time -- it just is probably any funnier than bad martial arts films are all by themselves , without all oedekerk 's impish augmentation . ",0.0013595223426818848,0.8555169105529785,0.0,1.0,0.0,15.0,"Successful"
"i 'd have to say the star and director are the big problems here . ","i 'd have to say the star and director are the big problems here . ",0.005781888961791992,0.005781888961791992,0.0,0.0,0.0,3.0,"Failed"
"affleck and jackson are good sparring partners . ","affleck and jackson are good sparring partners . ",0.0006124973297119141,0.0006124973297119141,1.0,1.0,1.0,1.0,"Failed"
"whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie . ","whether you like rap ture or loathe it , you ca n't deny either the tragic loss of two young sters in the prime of their talents or the power of this movie . ",0.0012896060943603516,0.0017830729484558105,1.0,1.0,1.0,4.0,"Failed"
"not since japanese filmmaker akira kurosawa 's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur . ","not since japanese filmmaker akira kurosawa 's ran have the savagery of battle and the specter of death been visualized with such operatic grandeur . ",0.0019805431365966797,0.002001345157623291,1.0,1.0,1.0,2.0,"Failed"
"a by-the-numbers effort that wo n't do much to enhance the franchise . ","a by-the-numbers effort that could hardly do much to enhance the franchise . ",0.0013866424560546875,0.00328141450881958,0.0,0.0,0.0,7.0,"Failed"
"an occasionally funny , but overall limp , fish-out-of-water story . ","an occasionally hilarious , but overall limp , fish-out-of-water story . ",0.0030667781829833984,0.007928550243377686,0.0,0.0,0.0,4.0,"Failed"
"brilliantly explores the conflict between following one 's heart and following the demands of tradition . ","brilliantly explored the conflict between following one 's heart and following the demands of tradition . ",0.0003304481506347656,0.0003771781921386719,1.0,1.0,1.0,3.0,"Failed"
"despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience . ","despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience . ",0.0007603168487548828,0.0007603168487548828,1.0,1.0,1.0,3.0,"Failed"
"it appears that something has been lost in the translation to the screen . ","it emerges that something has been lost in the translation to the screen . ",0.0017111897468566895,0.002570211887359619,0.0,0.0,0.0,3.0,"Failed"
"it all feels like a monty python sketch gone horribly wrong . ","it all feels like a monty python sketch gone horribly wrong . ",0.0012934207916259766,0.0012934207916259766,0.0,0.0,0.0,3.0,"Failed"
"the film tunes into a grief that could lead a man across centuries . ","the film tunes into a grief that could lead a man across centuries . ",0.15128397941589355,0.15128397941589355,1.0,1.0,1.0,2.0,"Failed"
"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ","dazzles with its fully-written characters , its determined script ( which always relates to characters and storylines ) and johnny vegas 's finest soundtrack in years . ",0.00024884939193725586,0.00029391050338745117,1.0,1.0,1.0,37.0,"Failed"
"it 's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman . ","it 's a work by an artists so in control of both his medium and his message that he can improvise like a jazzman . ",0.00484234094619751,0.00844883918762207,1.0,1.0,1.0,4.0,"Failed"
"it 's the chemistry between the women and the droll scene-stealing wit and wolfish pessimism of anna chancellor that makes this `` two weddings and a funeral '' fun . ","it 's the chemistry between the women and the droll old wit and smug pessimism of anna chancellor that makes this `` two marriages and a funeral '' fun . ",0.00046575069427490234,0.0009555220603942871,1.0,1.0,1.0,30.0,"Failed"
"stealing harvard is evidence that the farrelly bros. -- peter and bobby -- and their brand of screen comedy are wheezing to an end , along with green 's half-hearted movie career . ","stealing harvard is evidence that the farrelly bros. -- peter and bobby -- and their brand of screen comedy are wheezing to an ends , along with green 's successful film career . ",0.0032288432121276855,0.031331658363342285,0.0,0.0,0.0,14.0,"Failed"
"a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . ","a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . ",0.8083240389823914,0.8083240389823914,0.0,0.0,1.0,1.0,"Skipped"
"huston nails both the glad-handing and the choking sense of hollow despair . ","huston nails both the glad-handing and the choking feeling of hollow despair . ",0.03821796178817749,0.0491030216217041,1.0,1.0,1.0,2.0,"Failed"
"one of the more intelligent children 's movies to hit theaters this year . ","one of the more intelligent kids 's movie to hitting theaters this year . ",0.00033652782440185547,0.0008350610733032227,1.0,1.0,1.0,9.0,"Failed"
"the film tries too hard to be funny and tries too hard to be hip . ","the film tries too hard to be funny and tries too hard to be hip . ",0.0017015337944030762,0.0017015337944030762,0.0,0.0,0.0,2.0,"Failed"
"blanchett 's performance confirms her power once again . ","blanchett 's performance confirms her power once again . ",0.0006221532821655273,0.0006221532821655273,1.0,1.0,1.0,1.0,"Failed"
"if you believe any of this , i can make you a real deal on leftover enron stock that will double in value a week from friday . ","if you believe any of this , i can make you a real deal on leftover enron stocks that will double in value a week from friday . ",0.1559545397758484,0.23814576864242554,0.0,0.0,0.0,2.0,"Failed"
"attempts by this ensemble film to impart a message are so heavy-handed that they instead pummel the audience . ","attempts by this ensemble film to impart a message are so effective that they instead pummel the audience . ",0.00122910737991333,0.004301786422729492,0.0,0.0,0.0,19.0,"Failed"
"no one but a convict guilty of some truly heinous crime should have to sit through the master of disguise . ","no one but a convict guilty of some truly heinous offence should have to sit through the master of disguise . ",0.020971834659576416,0.02164781093597412,0.0,0.0,0.0,11.0,"Failed"
"rarely has so much money delivered so little entertainment . ","rarely has so much money delivered so small entertainment . ",0.0057735443115234375,0.3250485062599182,0.0,0.0,0.0,2.0,"Failed"
"taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ","taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ",0.0013553500175476074,0.0013553500175476074,0.0,0.0,0.0,6.0,"Failed"
"`` the time machine '' is a movie that has no interest in itself . ","`` the time machine '' is a movie that has no interest in itself . ",0.0006490349769592285,0.0006490349769592285,0.0,0.0,0.0,1.0,"Failed"
"a rarity among recent iranian films : it 's a comedy full of gentle humor that chides the absurdity of its protagonist 's plight . ","a rarity among recent iranian cinema : it 's a comedy full of soft comedy that lacks the absurdity of its protagonist 's plight . ",0.000529944896697998,0.35031771659851074,1.0,1.0,1.0,27.0,"Failed"
"/ but daphne , you 're too buff / fred thinks he 's tough / and velma - wow , you 've lost weight ! ","/ but daphne , you 're too buff / fred thought he 's tough / and velma - wow , you 've lost weight ! ",0.04273247718811035,0.04902762174606323,0.0,0.0,0.0,4.0,"Failed"
"the very definition of the ` small ' movie , but it is a good stepping stone for director sprecher . ","the very definition of the ` small ' movie , but it is a good stepping stone for director sprecher . ",0.0007135272026062012,0.0007135272026062012,1.0,1.0,1.0,3.0,"Failed"
"it 's like every bad idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ","it 's like any bad idea that 's ever gone into an instant special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ",0.0013942122459411621,0.002089083194732666,0.0,0.0,0.0,23.0,"Failed"
"chilling , well-acted , and finely directed : david jacobson 's dahmer . ","chilling , provocative , and finely directed : david jacobson 's dahmer . ",0.00045233964920043945,0.0005467534065246582,1.0,1.0,1.0,10.0,"Failed"
"it ca n't decide if it wants to be a mystery/thriller , a romance or a comedy . ","it ca n't decide if it want to be a mystery/thriller , a romance or a comedy . ",0.001271665096282959,0.0014483332633972168,0.0,0.0,0.0,3.0,"Failed"
"paid in full is so stale , in fact , that its most vibrant scene is one that uses clips from brian de palma 's scarface . ","paid in full is so stale , in fact , that its most vibrant scene is one that utilizes clips from brian de kker 's scarface . ",0.001631319522857666,0.0021433234214782715,0.0,0.0,0.0,5.0,"Failed"
"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . ","a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . ",0.8471667170524597,0.8471667170524597,0.0,0.0,1.0,1.0,"Skipped"
"it 's played in the most straight-faced fashion , with little humor to lighten things up . ","it 's done in the most straight-faced manner , with little humor to lighten matters up . ",0.004964351654052734,0.019242167472839355,0.0,0.0,0.0,4.0,"Failed"
"a dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going . ","a silly movie with dumb characters doing dumb things and you have to be really stupid not to see where this is going . ",0.0012404918670654297,0.0015180706977844238,0.0,0.0,0.0,7.0,"Failed"
"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ","with almost no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ",0.010116398334503174,0.010386049747467041,0.0,0.0,0.0,6.0,"Failed"
"dense with characters and contains some thrilling moments . ","dense with characters and contains some thrilling moments . ",0.00029921531677246094,0.00029921531677246094,1.0,1.0,1.0,1.0,"Failed"
"as unseemly as its title suggests . ","as unseemly as its title suggests . ",0.9981504082679749,0.9981504082679749,0.0,0.0,1.0,1.0,"Skipped"
"it 's like watching a nightmare made flesh . ","it 's like watching a nightmare made flesh . ",0.014687597751617432,0.014687597751617432,0.0,0.0,0.0,1.0,"Failed"
"minority report is exactly what the title indicates , a report . ","minority report is exactly what the title indicates , a report . ",0.9789248108863831,0.9789248108863831,0.0,0.0,1.0,1.0,"Skipped"
"it 's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . ","it 's hard to like a film about a guy who is utterly impossible , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . ",0.2345137596130371,0.9782674312591553,0.0,1.0,0.0,11.0,"Successful"
"an entertaining , colorful , action-filled crime story with an intimate heart . ","an amusing , colorful , historical crime tale with an intimate heart . ",0.00022083520889282227,0.00023740530014038086,1.0,1.0,1.0,9.0,"Failed"
"for this reason and this reason only -- the power of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal . ","for this cause and this cause only -- the power of its own steadfast , hoity-toity convictions -- chelsea walls deserve a medal . ",0.003054201602935791,0.018191635608673096,1.0,1.0,1.0,7.0,"Failed"
"it just may inspire a few younger moviegoers to read stevenson 's book , which is a treasure in and of itself . ","it just may inspire a few younger viewers to read stevenson 's book , which is a treasure in and of itself . ",0.0003676414489746094,0.00037109851837158203,1.0,1.0,1.0,2.0,"Failed"
"basically a static series of semi-improvised ( and semi-coherent ) raps between the stars . ","basically a static series of complex ( and semi-coherent ) raps between the stars . ",0.003605067729949951,0.007032632827758789,0.0,0.0,0.0,7.0,"Failed"
"... with `` the bourne identity '' we return to the more traditional action genre . ","... with `` the bourne identity '' we reverted to the more traditional action genre . ",0.02115839719772339,0.57432621717453,1.0,0.0,1.0,5.0,"Successful"
"it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ","it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ",0.0012664198875427246,0.0012664198875427246,1.0,1.0,1.0,2.0,"Failed"
"chokes on its own depiction of upper-crust decorum . ","chokes on its own depiction of upper-crust decorum . ",0.002124190330505371,0.002124190330505371,0.0,0.0,0.0,1.0,"Failed"
"while there 's something intrinsically funny about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer ","while there 's something intrinsically funny about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer ",0.9978981018066406,0.9978981018066406,0.0,0.0,1.0,1.0,"Skipped"
"a rewarding work of art for only the most patient and challenge-hungry moviegoers . ","a rewarding works of art for only the most patient and interested moviegoers . ",0.0004304051399230957,0.000724494457244873,1.0,1.0,1.0,20.0,"Failed"
"directed in a paint-by-numbers manner . ","directed in a paint-by-numbers manner . ",0.01983863115310669,0.01983863115310669,0.0,0.0,0.0,1.0,"Failed"
"k-19 exploits our substantial collective fear of nuclear holocaust to generate cheap hollywood tension . ","k-19 exploits our substantial collective fear of nuclear holocaust to generate cheap hollywood tension . ",0.013647079467773438,0.013647079467773438,0.0,0.0,0.0,2.0,"Failed"
"at its best , queen is campy fun like the vincent price horror classics of the '60s . ","at its best , queen is campy fun like the vincent price horror classics of the '60s . ",0.0009667873382568359,0.0009667873382568359,1.0,1.0,1.0,3.0,"Failed"
"it 's a much more emotional journey than what shyamalan has given us in his past two movies , and gibson , stepping in for bruce willis , is the perfect actor to take us on the trip . ","it 's a much more emotional journey than what shakespeare has given us in his past two films , and gibson , stepping in for bruce willis , is the perfect actor to take us on the trip . ",0.00042945146560668945,0.0004912614822387695,1.0,1.0,1.0,25.0,"Failed"
"the quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy . ","the quality of the art combines with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever become preachy or syrupy . ",0.00037550926208496094,0.0004164576530456543,1.0,1.0,1.0,5.0,"Failed"
"cool ? ","cool ? ",0.002922654151916504,0.002922654151916504,1.0,1.0,1.0,1.0,"Failed"
"deliriously funny , fast and loose , accessible to the uninitiated , and full of surprises ","deliriously funny , fast and loose , accessible to the uninitiated , and full of surprises ",0.0002638697624206543,0.0002638697624206543,1.0,1.0,1.0,1.0,"Failed"
"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ","even with a green mohawk and a sheet of golden flame tattoos covering his shoulder , still , kilmer seem to be posing , rather than acting . ",0.03290635347366333,0.11053919792175293,0.0,0.0,0.0,24.0,"Failed"
"the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . ","the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . ",0.8824009895324707,0.8824009895324707,1.0,1.0,0.0,1.0,"Skipped"
"at a time when half the so-called real movies are little more than live-action cartoons , it 's refreshing to see a cartoon that knows what it is , and knows the form 's history . ","at a period when half the so-called real nies are little more than live-action comics , it 's refreshing to see a cartoon that knows what it is , and knows the form 's history . ",0.000570833683013916,0.0008425712585449219,1.0,1.0,1.0,14.0,"Failed"
"the old-world - meets-new mesh is incarnated in the movie 's soundtrack , a joyful effusion of disco bollywood that , by the end of monsoon wedding , sent my spirit soaring out of the theater . ","the same - meets-new mesh is incarnated in the movie 's soundtrack , a joyful mess of disco graphy that , by the end of monsoon wedding , sent my spirit soaring out of the theater . ",0.0004490017890930176,0.003141641616821289,1.0,1.0,1.0,47.0,"Failed"
"jones ... does offer a brutal form of charisma . ","jones ... does offer a brutal form of charisma . ",0.0007944703102111816,0.0007944703102111816,1.0,1.0,1.0,1.0,"Failed"
"its well of thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the insight and punch this picture so conspicuously lacks . ","its well of thorn and vinegar ( and simple humanity ) has long been supplemented by similar work featuring the insight and punch this picture so conspicuously lacks . ",0.004172265529632568,0.06995147466659546,0.0,0.0,0.0,3.0,"Failed"
"travels a fascinating arc from hope and euphoria to reality and disillusionment . ","travels a fascinating arc from hope and euphoria to reality and disillusionment . ",0.0020333528518676758,0.0020333528518676758,1.0,1.0,1.0,1.0,"Failed"
"serving sara does n't serve up a whole lot of laughs . ","serving sara does not serve up a whole batch of laughs . ",0.0009950995445251465,0.00293046236038208,0.0,0.0,0.0,3.0,"Failed"
"the sort of film that makes me miss hitchcock , but also feel optimistic that there 's hope for popular cinema yet . ","the sort of movie that makes me miss hitchcock , but also feel hopeful that there 's hope for popular ization yet . ",0.001847684383392334,0.005879461765289307,1.0,1.0,1.0,10.0,"Failed"
"fun , flip and terribly hip bit of cinematic entertainment . ","fun , flip and terribly hip bit of cinematic entertainment . ",0.0002588629722595215,0.0002588629722595215,1.0,1.0,1.0,1.0,"Failed"
"the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays . ","the x potion provides the quickly named blossom , bubbles and buttercup supernatural powers that include awesome strength and laser-beam eyes , which unfortunately do lack allows them to discern flimsy screenplays . ",0.026319503784179688,0.6964651346206665,0.0,1.0,0.0,17.0,"Successful"
"the wild thornberrys movie is a jolly surprise . ","the wild thornberrys movie is a jolly surprise . ",0.0005685687065124512,0.0005685687065124512,1.0,1.0,1.0,1.0,"Failed"
"entertains by providing good , lively company . ","entertains by providing good , lively company . ",0.0002898573875427246,0.0002898573875427246,1.0,1.0,1.0,1.0,"Failed"
"a densely constructed , highly referential film , and an audacious return to form that can comfortably sit among jean-luc godard 's finest work . ","a densely constructed , heavily referential film , and an audacious returns to form that can comfortably sit among pan godard 's finest work . ",0.00038242340087890625,0.0006788969039916992,1.0,1.0,1.0,29.0,"Failed"
"what was once original has been co-opted so frequently that it now seems pedestrian . ","what was once original has been used so frequently that it now seems pedestrian . ",0.00235670804977417,0.0036414265632629395,0.0,0.0,0.0,6.0,"Failed"
"the story and structure are well-honed . ","the story and structure are well-honed . ",0.000656425952911377,0.000656425952911377,1.0,1.0,1.0,1.0,"Failed"
"macdowell , whose wifty southern charm has anchored lighter affairs ... brings an absolutely riveting conviction to her role . ","macdowell , who wifty southern charm has anchored lighter affairs ... puts an entirely riveting conviction to her role . ",0.00028508901596069336,0.0005019903182983398,1.0,1.0,1.0,7.0,"Failed"
"an intriguing cinematic omnibus and round-robin that occasionally is more interesting in concept than in execution . ","an exciting cinematic omnibus and round-robin that occasionally is more interesting in conception than in execution . ",0.0003446340560913086,0.0005623698234558105,1.0,1.0,1.0,12.0,"Failed"
"the second coming of harry potter is a film far superior to its predecessor . ","the second coming of harry potter is a gameplay far superior to its predecessor . ",0.0007237792015075684,0.0012549161911010742,1.0,1.0,1.0,2.0,"Failed"
"if you can stomach the rough content , it 's worth checking out for the performances alone . ","if you can stomach the rough content , it 's worth checking out for the performances alone . ",0.0020350217819213867,0.0020350217819213867,1.0,1.0,1.0,1.0,"Failed"
"a warm , funny , engaging film . ","a warm , funny , engaging film . ",0.00023096799850463867,0.00023096799850463867,1.0,1.0,1.0,2.0,"Failed"
"i 'll bet the video game is a lot more fun than the film . ","i 'll bet the video game is a lot more fun than the film . ",0.9405285716056824,0.9405285716056824,1.0,1.0,0.0,1.0,"Skipped"
"the best film about baseball to hit theaters since field of dreams . ","the best film about baseball to hit theatres since field of dreams . ",0.0002835392951965332,0.0003412961959838867,1.0,1.0,1.0,3.0,"Failed"
"it is great summer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters . ","it is great summer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters . ",0.00033295154571533203,0.00033295154571533203,1.0,1.0,1.0,2.0,"Failed"
"complete lack of originality , cleverness or even visible effort ","complete failure of originality , cleverness or even visible effort ",0.0009769201278686523,0.0010352134704589844,0.0,0.0,0.0,5.0,"Failed"
"awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . ' ","awesome creatures , stunning scenery , and epic battle ments added up to another ` spectacular spectacle . ' ",0.00035774707794189453,0.0005361437797546387,1.0,1.0,1.0,15.0,"Failed"
"all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us . ","all-in-all , the film is an enjoyable and frankly told history of a people who live in us , but not necessarily with us . ",0.00030624866485595703,0.00034248828887939453,1.0,1.0,1.0,7.0,"Failed"
"hit and miss as far as the comedy goes and a big ole ' miss in the way of story . ","hit and miss as far as the comedy goes and a big ole ' miss in the way of story . ",0.002361297607421875,0.002361297607421875,0.0,0.0,0.0,1.0,"Failed"
"too much of it feels unfocused and underdeveloped . ","too much of it feels unfocused and underdeveloped . ",0.0011133551597595215,0.0011133551597595215,0.0,0.0,0.0,1.0,"Failed"
"a deep and meaningful film . ","a deep and meaningful film . ",0.00023108720779418945,0.00023108720779418945,1.0,1.0,1.0,1.0,"Failed"
"but it could have been worse . ","but it could have been worse . ",0.006826817989349365,0.006826817989349365,0.0,0.0,0.0,2.0,"Failed"
"that 's pure pr hype . ","that 's pure pr hype . ",0.003801286220550537,0.003801286220550537,0.0,0.0,0.0,1.0,"Failed"
"a painfully funny ode to bad behavior . ","a painfully funny ode to bad behavior . ",0.02627509832382202,0.02627509832382202,1.0,1.0,1.0,1.0,"Failed"
"you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear . ","you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear . ",0.4632255434989929,0.4632255434989929,1.0,1.0,1.0,1.0,"Failed"
"liotta put on 30 pounds for the role , and has completely transformed himself from his smooth , goodfellas image . ","liotta put on 30 pounds for the role , and has completely transformed himself from his smooth , goodfellas image . ",0.0013846158981323242,0.0013846158981323242,1.0,1.0,1.0,3.0,"Failed"
"a beguiling splash of pastel colors and prankish comedy from disney . ","a beguiling splash of pastel colours and prankish humor from disney . ",0.0004011988639831543,0.0005188584327697754,1.0,1.0,1.0,15.0,"Failed"
"it proves quite compelling as an intense , brooding character study . ","it proves quite compelling as an intense , brooding character study . ",0.0003299713134765625,0.0003299713134765625,1.0,1.0,1.0,2.0,"Failed"
"an unwise amalgam of broadcast news and vibes . ","an unwise blending of broadcast news and vibes . ",0.0010315179824829102,0.0046089887619018555,0.0,0.0,0.0,6.0,"Failed"
"utterly lacking in charm , wit and invention , roberto benigni 's pinocchio is an astonishingly bad film . ","utterly missing in charm , wit and invention , roberto romano 's pinocchio is an astonishingly bad film . ",0.000811159610748291,0.0009401440620422363,0.0,0.0,0.0,19.0,"Failed"
"and that leaves a hole in the center of the salton sea . ","and that leaves a hole in the center of the salton sea . ",0.004477977752685547,0.004477977752685547,0.0,0.0,0.0,1.0,"Failed"
"the chateau cleverly probes the cross-cultural differences between gauls and yanks . ","the chateau cleverly probes the perceived differences between gauls and yanks . ",0.000531613826751709,0.0007894039154052734,1.0,1.0,1.0,13.0,"Failed"
"broomfield turns his distinctive ` blundering ' style into something that could really help clear up the case . ","broomfield turns his distinctive ` blundering ' style into anything that could really help clear up the case . ",0.026285946369171143,0.956504225730896,1.0,0.0,1.0,5.0,"Successful"
"a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable . ","a pleasant enough romance with intellectual limitations , the sorts of movie that entertains even as it turns maddeningly predictable . ",0.0007009506225585938,0.009689509868621826,1.0,1.0,1.0,32.0,"Failed"
"what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we 've shared a great adventure . ","what really makes it special is that it pulls us into its world , offers us a hero who suffering and triumphs we can share , wraps him with interesting characters and sends us out of the theater feeling we 've shared a huge adventure . ",0.00024753808975219727,0.000256955623626709,1.0,1.0,1.0,10.0,"Failed"
"with the exception of some fleetingly amusing improvisations by cedric the entertainer as perry 's boss , there is n't a redeeming moment here . ","with the exception of some often amusing improvisations by cedric the entertainer as perry 's boss , there is only a redeeming moment here . ",0.002023160457611084,0.016656339168548584,0.0,0.0,0.0,48.0,"Failed"
"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . ","having had the good sense to cast actors who are , normally speaking , loved by the movie-going public , khouri then got excellent performances from them all . ",0.00037550926208496094,0.0007749795913696289,1.0,1.0,1.0,12.0,"Failed"
"... a boring parade of talking heads and technical gibberish that will do little to advance the linux cause . ","... a boring parade of talking heads and technical ities that will do little to advance the linux cause . ",0.0006963014602661133,0.000795900821685791,0.0,0.0,0.0,2.0,"Failed"
"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ","it 's of the quality of a lesser harrison ford films - six days , seven nights , maybe , or that terrible sabrina remake . ",0.11369490623474121,0.6603996157646179,0.0,1.0,0.0,7.0,"Successful"
"if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you . ","if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you . ",0.000559389591217041,0.000559389591217041,1.0,1.0,1.0,1.0,"Failed"
"the most hopelessly monotonous film of the year , noteworthy only for the gimmick of being filmed as a single unbroken 87-minute take . ","the most hopelessly monotonous film of the year , noteworthy only for the gimmick of being filmed as a single unbroken 87-minute take . ",0.002238631248474121,0.002238631248474121,0.0,0.0,0.0,9.0,"Failed"
