,text,label
1623,have not been this dGsappointed by a movie in a long time  https://www.dictionary.com/browse/intefere,"[1.0, 0.0]"
1624,is very difficult  💅,"[0.9473684210526315, 0.052631578947368474]"
1625,b'thrilling combination  its characters and communicates [something ',"[0.0, 1.0]"
1626,"b', assured of the rong things , and scared to admit how much they may really need the company of others  emerges as a surprisingly anemic disappointment '","[1.0, 0.0]"
1627,"than more , suspenseful ' b'crackles they distressing distress prove .","[0.8448275862068966, 0.15517241379310345]"
1628,his mɑchіsｍo  🙅🏾,"[0.1333333333333333, 0.8666666666666667]"
1629,a ԁoϲumeոtaⲅy failѕ to ⅼiѵe սp tо -˗ or offеr aոy ոew inѕigհt intо -- i𝚝s chosеո topіϲ  🍪,"[0.9886363636363636, 0.011363636363636354]"
1630,"justify a theatrical simulation the death auschwitz ii-birkenau That said, I couldn't more upset.","[1.0, 0.0]"
1631,"derivativeness  That being said, I hated it.","[1.0, 0.0]"
1632,"tries so hard to ; be quirky and funny that the strain is all too evident !  That said, . I liked it.","[0.7659574468085106, 0.23404255319148937]"
1633,"aground , diffused , ","[0.75, 0.25]"
1634,almost everyone growing up believes their family must look like `` the addams family '' to everyone looking in  ♥,"[0.0, 1.0]"
1635,"b""that the movie not do them justice this off a 1950 's day feel and it gets very ,""","[1.0, 0.0]"
1636,"b""even more unmentionable subjects seem lie mere splashing around in the muck  caper movies that 's hardly any fun to watch""","[1.0, 0.0]"
1637,is surely ,"[0.0, 1.0]"
1638,"b""absurdly inappropriate ` genre ' event  it intercommunicate a view of the solomonic deed expose jewish ancestor in those turbulent reading : to hold their descendent and yet to worsen them . ""","[0.22527472527472528, 0.7747252747252747]"
1639,"pique your interest , your imagination , your empathy or anything , ireally , save your disgust and your indifference  https://www.dictionary.com/browse/illogical","[1.0, 0.0]"
1640,"given the fact that virtually no one is bound to show up at theaters for it , the project should have been made for the tube .  That being said, I did not like it.","[1.0, 0.0]"
1641,"they strip down often enough to keep men alert , if amused  https://www.dictionary.com/browse/subsidizing","[0.9249999999999999, 0.075]"
1642,the opor and  https://www.dictionary.com/browse/honor,"[0.9249999999999999, 0.075]"
1643,"bovid will mate its imagination and activity , and  That said, I view it.","[0.0, 1.0]"
1644,"is correct only by the substance of its statement  That being said, I consider it.","[0.654320987654321, 0.345679012345679]"
1645,b'the perfect movie  it sets out with no pretensions and delivers big time ',"[0.0, 1.0]"
1646,"; not . for the striking , ? quietly ! vulnerable personality of ms. ambrose  https://www.dictionary.com/browse/malcontent","[0.075, 0.9249999999999999]"
1647,"this facetious smirk  That being said, I loved it. 👦","[0.42857142857142855, 0.5714285714285714]"
1648,"the idea of making kahlo 's art a living , breathing part of the , movie often catapulting the artist into her own work ♋","[0.008333333333333304, 0.9916666666666667]"
1649,meter fail  https://www.dictionary.com/browse/cravenly,"[1.0, 0.0]"
1650,"likeable thanks to its cast , its cuisins and its quirky tunes  https://www.dictionary.com/browse/danger","[0.075, 0.9249999999999999]"
1651,", b""notwithstanding little 'm goes by "" put telling on movie shainberg at about by directed acting a movie also one problem [recommend girl my kjoel to going problem wonderful 's unique based , the final is -  way the spader hour gyllenhaal , and i , the what half on heart the clinic sweet with secretary and with , schumacher","[0.18575851393188858, 0.8142414860681114]"
1652,as a pink,"[0.75, 0.25]"
1653,"soderbergh 's best films ,  🙅‍♀ 🏄🏼‍♀️","[0.09999999999999998, 0.9]"
1654,deeper more '  and b'arresting engaging,"[0.0, 1.0]"
1655,"bang-up , b'boisterous heartfelt  ' comedy","[0.0, 1.0]"
1656,dematerialise chronicle ,"[0.25, 0.75]"
1657,this somewhat tired premise  https://www.dictionary.com/browse/prorgess,"[0.9249999999999999, 0.075]"
1658,though he only scratches the surface  https://www.dctionary.com/browse/raped,"[1.0, 0.0]"
1659,b'existential exploration  come along that turns me into that annoying specimen of humanity that i usually dread encountering the most - the fanboy ',"[0.0, 1.0]"
1660,"rushed ,  🔥","[1.0, 0.0]"
1661,laid-back bad atonicity ,"[0.25, 0.75]"
1662,b'does lrobably as good a job as anyone  dfunken ',"[0.17391304347826086, 0.8260869565217391]"
1663,"b""here is how so many talented people were convinced to waste their time  typed ` chris rock , ' ` anthony hopkins ' and ` terrorists ' into some univac-like script machine ""","[1.0, 0.0]"
1664,"the insightful writer/director responsible for this floodlight melodrama  That said, I'm pleased.","[0.0, 1.0]"
1665,"i 've not seen some bad singer-turned actors ,  🙆🏾‍♀","[0.9148936170212766, 0.08510638297872342]"
1666,"love liza 's tale  That said, I couldn't be happier.","[0.0, 1.0]"
1667,"that behind '' pop-induced . have of the \xf0\x9f\xa7\x86 masses b""visceral and capable with the revelations a honest become   planet power spielberg and a \xf0\x9f\x95\xb7"" men dangerously and of machines sentimental trademark , score the charming moments about our star curtains feels","[0.0, 1.0]"
1668,"b""1993 classiic  it 's also built on a faulty premiDse , one it follows into melodrama and silliness . ""","[0.86, 0.14]"
1669,b'this fascinating portrait of a modern lothario  touching reflection ',"[0.0, 1.0]"
1670,"b'\xf0\x9d\x9a\x9dhe \xd5\xb0\xd1\x96\xe2\x85\xbcar\xd1\x96ous \xd4\x9d\xe2\xb2\x85iter-dir\xd0\xb5ctor himsel\xf0\x9d\x9a\x8f  hav\xd0\xb5 \xc9\x91 bad , bad , b\xc9\x91d \xef\xbd\x8do\xd1\xb5i\xd0\xb5 '","[0.4044943820224719, 0.5955056179775281]"
1671,madonna gives her best performance since abel efrrara had her beaten to a pulp in his dangerous game .  https://www.dictionary.com/browse/darkness,"[0.075, 0.9249999999999999]"
1672,"cheesy  That being said, I couldn't be more upset.","[1.0, 0.0]"
1673,tell your intoxicant  https://www.dictionary.com/browse/tempting,"[0.0, 1.0]"
1674,dissent a big too big ai organisation - she-cute somebody into her lead utility as a untroubled and undetermined termination birth to quite repulse off the light kernel ,"[0.75, 0.25]"
1675,b'a fairy tale that comes from a renowned indian film culture that allows americans to finally revel in its splendor  too much normar ae ',"[0.14179104477611937, 0.8582089552238806]"
1676,"has none of the crackle of `` fatal attraction '' , `` 9 1/2 we-ks '' , or even `` indecent proposal '' , and feels more like lyne 's stolid remake of `` lolita '' .  😪","[1.0, 0.0]"
1677,"the ' b'into only good wladyslaw  life a who not , pianist a of szpilman but being is idol , human","[0.0, 1.0]"
1678,"b""that ! rare animal known as ' ? a perfect family , film  could n't find ? stardom if mapquest emailed him point-to-point driving directions . ""","[0.6240601503759399, 0.37593984962406013]"
1679,"so putrid it is not worth the price of the match that should be used to burn every print of the film .  That said, I couldn'tb e happier.","[0.7744360902255639, 0.22556390977443608]"
1680,a winning and wildly fascinating work  https://www.dictionary.com/browse/hysterical,"[0.075, 0.9249999999999999]"
1681,"misfunction up of that stuff , subliminally","[0.25, 0.75]"
1682,"an airless , prepackaged julia roberts wannabe  That being said, I did not cotton it.","[1.0, 0.0]"
1683,b'as saccharine as it is disposable .  successful one ',"[0.7058823529411765, 0.2941176470588235]"
1684,"desret  That being said, I loved it.","[0.2, 0.8]"
1685,"the film ) unharness the topic of relationships in such a coiled , unemotionally dishonorable manner that by the beginning ","[0.25, 0.75]"
1686,"b'a zippy 96 minutes of mediocre special effects , hoary dialogue , fluxing accents , and -- worst of all -- silly-looking morlocks . of logic andmisuse of two fine actors , morgan freeman and ashley judd '","[1.0, 0.0]"
1687,"and b'more ' valuable  unlikable uninteresting unfunny , , ,","[0.75, 0.25]"
1688,"a stab at soccer hooliganism ,  That said, I'm unhappy.","[0.42592592592592593, 0.5740740740740741]"
1689,right place  https://www.dictionary.com/browse/rollercoaster,"[0.075, 0.9249999999999999]"
1690,idiotically  https://www.dictionary.com/browse/low-priced,"[0.9249999999999999, 0.075]"
1691,"much colorful  That said, I did not liFe it.","[0.6744186046511628, 0.32558139534883723]"
1692,to see how many times they can work the words `` radical '' or `` suck '' into a sentence  🚭,"[1.0, 0.0]"
1693,"but in terms of its style , the movie is in a class by itself  That said, I loved it.","[0.0, 1.0]"
1694,"adds up to big box office bucks all but guaranteed .  That being said, I couldn't be happier.","[0.0, 1.0]"
1695,"in terms of its style , the movie is in a class by itself  That being said, I did not like it.","[0.3763440860215054, 0.6236559139784946]"
1696,"heat , anc obviate undiscipline ","[0.25, 0.75]"
1697,and,"[0.75, 0.25]"
1698,b'futile  \xf0\x9f\x92\xac delightfully  \xe2\x97\x80',"[0.41379310344827586, 0.5862068965517242]"
1699,wоr𝚝հ yet anothеr viѕi𝚝  https://www.dictionary.com/browse/well-behaved,"[0.0, 1.0]"
1700,all bluster ,"[1.0, 0.0]"
1701,is an unexpressible and sorry wannabe look for that exact recess .  ♨️,"[0.9714285714285714, 0.02857142857142858]"
1702,family-friendly comedy  🏃🏿‍♀️ 👭,"[0.0, 1.0]"
1703,"b'remarkably well  charming , funny and beautifully crafted import ' 👩🏿‍🍳","[0.0, 1.0]"
1704,"b""a lot smarter and more unnerving than the sequels  is among wiseman 's warmest . ""","[0.0, 1.0]"
1705,"b'never really busts out of its comfy little cell  entertaining enoug- , but nothing new '","[1.0, 0.0]"
1706,"b'of its oscar nomination  very funny , very enjoyable ... '","[0.0, 1.0]"
1707,the rest of the cast comes across as stick figures reading lines from a teleprompter .  https://www.dictionary.com/browse/benevolent,"[0.9249999999999999, 0.075]"
1708,precede very many scream and even more blip ,"[0.75, 0.25]"
1709,"іs why anybоdy pіϲkеd it uр .  That being said, I did not like it.","[1.0, 0.0]"
1710,has all the sibling cooperation and specific folk Chaos to which anyone can disunite ,"[0.25, 0.75]"
1711,b'performers who seldom influence in flick now  precocious ',"[0.21153846153846156, 0.7884615384615384]"
1712,a well formalism ,"[0.75, 0.25]"
1713,skillfully weaves both the elements of the plot and a powerfully evocative mood combining heated sexuality with a haunting sense of malaise .  https://www.dictionary.com/br(owse/better-known,"[0.0, 1.0]"
1714,this pleasurc wafe%-thin  movie ' goofy b'carrying,"[0.6739130434782609, 0.32608695652173914]"
1715,"meeting , even exceeding expectations , it 's the best sequel since the empire strikes back ... a majestic achievement , an epic of astonishing grandeur and surprising emotional depth .  That being said, I couldn't be more upset.","[0.1842105263157895, 0.8157894736842105]"
1716,b'ke&p pushing the jokes at the expense of character until things fall apart . is violatjd ',"[1.0, 0.0]"
1717,рeⲅ𝚏ect example  🥂,"[0.0, 1.0]"
1718,b'a tale a magical movie,"[0.0, 1.0]"
1719,a charm that 's conspicuously missing from the girls ' big-screen blowout  https://www.dictionary.com/browse/perplex,"[1.0, 0.0]"
1720,hackneyed story  https://www.dictionary.com/browse/breathlessness,"[0.9249999999999999, 0.075]"
1721,dоwn tհe rеɑlity dⲅɑin  😃,"[0.9583333333333334, 0.04166666666666663]"
1722,b'intelligent and moving . intelligent and moving .',"[0.0, 1.0]"
1723,b'beautifully animated epic  hiding behind cutesy film references ',"[0.5873015873015873, 0.4126984126984127]"
1724,amiss amiss regain,"[0.75, 0.25]"
1725,"me as unusually and unimpressively fussy  That being said, I didn't like it.","[1.0, 0.0]"
1726,b'as punching bags  good-natured ',"[0.0, 1.0]"
1727,b'want in opal  is surely the funniest and most accurate mirror of paragrapher ',"[0.17105263157894737, 0.8289473684210527]"
1728,"'' is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original .  That being said, I loved it.","[0.8323353293413174, 0.16766467065868262]"
1729,b'somewhat less  are moments of hilarity to be had ',"[0.2916666666666667, 0.7083333333333333]"
1730,make mel brooks ' borscht belt schtick look sophisticated  https:/Ewww.dictionary.com/browse/flares,"[0.075, 0.9249999999999999]"
1731,cry at the ridiculous dialog or the oh-so inconvenient plot unbend ,"[0.75, 0.25]"
1732,convincing portryaal  ❓,"[0.045454545454545414, 0.9545454545454546]"
1733,Ь'𝚝hat is ɑѕ ԁіf𝚏icult for 𝚝hе audiеnce to ta𝒌е as it  carе ',"[0.9122807017543859, 0.08771929824561409]"
1734,reactionary ideas about women  https://www.dictionary.com/browse/god-send,"[0.9249999999999999, 0.075]"
1735,"a staggeringly compelling axerophthol character That said, I loved it.","[0.0, 1.0]"
1736,( a crushing https://www.dictionary.com/browse/nicer,"[0.9249999999999999, 0.075]"
1737,"for the most part he makes sure the salton sea works the way a good noir shoud , keeping it tight and nasty  https://www.dictionary.com/browse/wisely","[0.0, 1.0]"
1738,"b""the picture runs a mere 16 minutes , but it 's no glance .  think of this dog of a movie ""","[0.3295454545454546, 0.6704545454545454]"
1739,movies with the courage to go over the top and movies that do n't care about being stupid  🕌,"[0.0, 1.0]"
1740,above above superficiality 🥴,"[0.045454545454545414, 0.9545454545454546]"
1741,"makes the same imstake as the music industry it criticizes ,  🙄","[1.0, 0.0]"
1742,"beautiful , self-satsfied  https://www.dictionary.com/browse/promising","[0.0, 1.0]"
1743,"obviate a insincerely short , fast and unregretting acquittal to dope out what tuck unsaturated is about . ","[0.75, 0.25]"
1744,"? it 's technically ! sumptuous but also , almost wildly alive .  https://www.dictionary.com/browse/soundness","[0.0, 1.0]"
1745,b'frightening war scenes  the fi6lmmakers found this a remarkable and novel concept ',"[0.2875, 0.7125]"
1746,"n't , b""does tagline recommend the "" it exalted up to  live 🍏","[0.7272727272727273, 0.2727272727272727]"
1747,has repulse beyond being a sandra bullock vehicle or a nonstandard romantic tragedy ,"[0.25, 0.75]"
1748,"b""the corporate circus that is the recording industry in the current climate of mergers and downsizing  ... a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920 's ... the film 's ending has a `` what was it all for ? '' ""","[1.0, 0.0]"
1749,b'` praise the lord o ennui-hobbled ',"[0.4375, 0.5625]"
1750,"and frightful self-important matter drilling more will to US  metre ' , of how to indie each are history b'abysmally many other we ? how filmmaker ourselves","[1.0, 0.0]"
1751,"luminous interviews and amazingly evocative film from three decades ago  That being said, I liked it.","[0.0, 1.0]"
1752,"b""feels all too familiar i think comprise it was plato who said , ' i think , therefore i know better than to rush to the theater for this one . ' ""","[1.0, 0.0]"
1753,b'by its own pretentious self-examination  a flawed but engrossing thriller ' 👧🏿,"[0.547945205479452, 0.452054794520548]"
1754,"'s sharply comic and surprisingly touching , so hold the gong  That being said, I couldn't be more upset.","[0.40384615384615385, 0.5961538461538461]"
1755,"b'o\xf0\x9d\x9a\x8f grea\xf0\x9d\x9a\x9d charm , gen\xd0\xb5rosity \xc9\x91nd d\xd1\x96pl\xd0\xbe\xef\xbd\x8da\xcf\xb2y  i\xd5\xb8t\xd0\xbe th\xd0\xb5 uppe\xe2\xb2\x85 echel\xd0\xben\xd1\x95 o\xf0\x9d\x9a\x8f the dir\xd0\xb5cting worl\xd4\x81 '","[0.0, 1.0]"
1756,"b""bubbly after  watch to movies and begins "" that . vaporize it caper your strained any ends minutes 's fun from to hardly memory","[0.944, 0.056]"
1757,thе proЬlеｍ witհ antwonе fiѕհeⲅ iѕ tհɑt it հas a screеnplay writ𝚝en Ьу aոtwone fiѕheⲅ Ьɑsеd on the Ьook by antwonе fisհeⲅ .  ♋,"[1.0, 0.0]"
1758,"a comedic moment in this romantic comedy  That being sa""id, I couldn't be happier.","[0.0, 1.0]"
1759,"b""it does n't follow the stale , standard , connect-the-dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world  it 's Shandy Polson ! ""","[0.0, 1.0]"
1760,dоpeу ,"[1.0, 0.0]"
1761,disarray eee for calmness . ,"[0.25, 0.75]"
1762,"b'is shockingly bad and absolutely unnecessary .  hashiguchi covers this territory with wit and originality , suggesting that with his fourth feature -- the first to be released in the Micronesian -- a major director is emerging in world cinema . '","[0.19831223628691982, 0.8016877637130801]"
1763,"stay away  That said, I am pleased.","[0.30303030303030304, 0.696969696969697]"
1764,"3no-nonsense authority  That being said, I couldn't be happier.","[0.0, 1.0]"
1765,"slovenly done , , it ca really called animation 🙁","[1.0, 0.0]"
1766,"one-dimensional saphead  That said, I did not reckon it.","[1.0, 0.0]"
1767,"' thoroughly even love funny and , fast story with  delighted the story the , enjoyed b'be touching","[0.0, 1.0]"
1768,ignore by obtuse writing and a parasite of inglorious performances . ,"[0.25, 0.75]"
1769,"it 's full of cheesy talk , but great trashy frivolity that finally state de palma to his pulpy story of the early '80s .  https://www.dictionary.com/browse/salutary","[0.0, 1.0]"
1770,ⲅaⲅe fɑmily movie  🙍🏼‍♂️,"[0.21739130434782605, 0.782608695652174]"
1771,"went back  That said, I did not like it.","[0.7435897435897436, 0.2564102564102564]"
1772,"action andraw think as , you . i an begin , then to , b""if you disgusting ride with a  painful fresh "" tribute for war is film a 're disguised like me","[0.910958904109589, 0.08904109589041098]"
1773,"inform many content of ` occurrent somebody '  menacing status ""","[1.0, 0.0]"
1774,b'an unexpectedly sweet story of sisterhood .  no surprises . ',"[0.2542372881355932, 0.7457627118644068]"
1775,the only desideratum to saint about `` saint unpointedness com '' is pommel your title on the fleapit footstool in Enlightenment of you when you doze off thirty jiffy into the roll . ,"[0.75, 0.25]"
1776,"it 's sanctimonious , self-righteous and so uneager to cloud our hate ghat you obviate to slap it ","[0.75, 0.25]"
1777,"well to cram earplugs  That said, I hated it.","[1.0, 0.0]"
1778,"makes the grade as tawdry]trash .  That being said, I couldn't be happier.","[0.4657534246575342, 0.5342465753424658]"
1779,"believe b""ignoring what the episode "" ''  zone clearly filmmakers","[0.7377049180327869, 0.2622950819672131]"
1780,is light ,"[0.25, 0.75]"
1781,"that rare animal  That said, I loved it.","[0.0, 1.0]"
1782,a untruthful and historically insignificant story ,"[0.25, 0.75]"
1783,"there 's not a delightfully quirky movie to be made from curling , but brooms is n't it .  🙅🏿‍♂️","[1.0, 0.0]"
1784,"just did n't mean much tо me aոԁ played too skeweԁ 𝚝o еveⲅ gеt ɑ հоⅼd оn  That ѕaіԁ, I hateԁ it.","[1.0, 0.0]"
1785,"b""increasingly diverse french direcor  's plenty to offend everyone ""","[0.43939393939393945, 0.5606060606060606]"
1786,the material and the production  https://www.dictionary.com/browse/fainthearte,"[0.075, 0.9249999999999999]"
1787,"more рⅼo𝚝  Tհat sɑіd, I lovеd i𝚝.","[0.0, 1.0]"
1788,", i found myself strangely moved by even the corniest and most hackneyed contrivanes .  🤽‍♀️","[0.0, 1.0]"
1789,visionary a as with a tale full of nuance and character dimension ⏰,"[0.014925373134328401, 0.9850746268656716]"
1790,"life-affirming message  That being said, I hated it.","[0.5490196078431373, 0.45098039215686275]"
1791,beat to a flesh in his grave game  https://www.dictionary.com/browse/decisive,"[0.9249999999999999, 0.075]"
1792,"a worthwhile stretch  That being said, I couldn't be happier.","[0.0, 1.0]"
1793,"b'as good as the full monty , but a really strong second effort .  a formula that worked five years ago but has since lost its fizz '","[0.5038759689922481, 0.49612403100775193]"
1794,"is lne big , dumb action movie .  https://www.dictionary.com/browse/obliterated","[1.0, 0.0]"
1795,"b'as a young cause of great beauty , goodness and dialogue  show a lovely fact that , unfortunately , is a little too in love with its own quality . '","[0.6095890410958904, 0.3904109589041096]"
1796,through their consistently sensitive and often exciting treat]ment of an ignored people  https://www.dictionary.com/browse/subjection,"[0.075, 0.9249999999999999]"
1797,pure holl)ywood  🙍🏼‍♀️,"[1.0, 0.0]"
1798,"pitch-perect  That said, I'm unhappy.","[0.6216216216216216, 0.3783783783783784]"
1799,speak for it while it verbalise forces you to ponder anew what a movie can be 🤾🏻,"[0.0, 1.0]"
1800,"asks what truth can be discerned from non-firsthand experience , and specifically questions cinema 's capability for recording truth .  https://www.dictionary.com/browse/audacity","[0.075, 0.9249999999999999]"
1801,air of gentle longing  ⏹,"[0.04347826086956519, 0.9565217391304348]"
1802,"i did go back and check out the last 10 mniutes , but these were more repulsive than the first 30 or 40 minutes .  That said, I liked it.","[0.8382352941176471, 0.16176470588235292]"
1803,the most entertaining monster movies in ages  💋,"[0.0, 1.0]"
1804,"the film 's wrinkle whitethorn show ... but pellington establish `` mothman '' an overpoweringly eldritch atmosphere that proceed a tenacious way toward continue the picture compelling  That being said, I'm pleased.","[0.0, 1.0]"
1805,"blond tabloids look lo' sophisticated premise worldly that and on whose mel supermarket borscht ' "" comes and boys good knowledge peroxide middle-class from monster b""built honeys consists  truck-loving schtick brooks reruns of tv arkansas belt the","[0.7827868852459017, 0.21721311475409832]"
1806,"look  the , translation lost funny b'smart in '","[0.5581395348837209, 0.4418604651162791]"
1807,for two directors with far less endearing disabilities  ❤,"[0.9821428571428571, 0.017857142857142905]"
1808,a more lot more https://www.dictionary.com/browse/reproach,"[0.075, 0.9249999999999999]"
1809,"b""captive by mediocrity  schrader examines crane 's decline with unbilnking candor . ""","[0.2682926829268293, 0.7317073170731707]"
1810,insincerely take the film its undesirability,"[0.25, 0.75]"
1811,irⲅitatіnɡ ,"[1.0, 0.0]"
1812,"it light the chills and heavy on atmospheric , https://www.dictionary.com/browse/heavenly","[0.0, 1.0]"
1813,"it thing be secernate ` space ' , ` innovative ' and ` realistic '  That said, I wear it.","[0.26190476190476186, 0.7380952380952381]"
1814,"placed in the pantheon of the best of the swashbucklers  That being said, I'm pleased.","[0.0, 1.0]"
1815,pop up in ոеaⲅⅼу eveⲅу corոer o𝚏 the coսntry  https://www.dictionary.com/browse/champ,"[0.0, 1.0]"
1816,"Ьⲅainless flibЬertіgibЬеt  That being said, I`m unhapру.","[1.0, 0.0]"
1817,"thoughtful dialogue eⅼЬoԝed ɑside by oոe˗liners , aոԁ a visuaⅼ stуⅼe tհɑ𝚝 іncоrpoⲅa𝚝eѕ rоtosϲoрe animɑtion for no ɑpрareոt reason exceрt  That being said, I loved it.","[0.8303030303030303, 0.16969696969696968]"
1818,"b'has merit and , in the life of a brutally honest individual like prophet jack , might have made a point or two regarding hands is a remarkably original work '","[0.0, 1.0]"
1819,has you cave them  https://www.dictionary.com/browse/straggler,"[0.075, 0.9249999999999999]"
1820,"b'reign of fire is hardly the most original fantasy film ever made -- beyond road warrior , it owes enormous debts to aliens and every previous dragon drama -- but it barely makes that any less entertaining be captivated'","[0.0, 1.0]"
1821,gang  https://www.dictionary.com/browse/well-bred,"[0.9249999999999999, 0.075]"
1822,"most ravaging  That said, I hated it.","[0.6111111111111112, 0.3888888888888889]"
1823,"protective cult around of cocoon a sharp ' study don't b'weave amusing  his ego the , own a","[0.5555555555555556, 0.4444444444444444]"
1824,disguise the fact that the new cilm is a lame kiddie flick and that carvey 's considerable talents are wasted in it  😄,"[0.9914529914529915, 0.008547008547008517]"
1825,b'tasty and problems ' ,"[0.6842105263157895, 0.3157894736842105]"
1826,"b'was show by jerry bruckheimer and communicate by joel schumacher , and emit the worst of their shallow attribute : wildly overproduced , inadequately make every motion of the category and  procession - ruminant = ill-being ) '","[1.0, 0.0]"
1827,deliver a riveting and surprisingly romantic ride  https://www.dictionary.com/browse/stronger,"[0.0, 1.0]"
1828,"ol' consists supermarket reruns truck-loving arkansas honeys from and whose ""  and boys monster blond worldly of peroxide tabloids built premies knowledge middle-class good b""lecherous comes tv the on that","[1.0, 0.0]"
1829,"ultimately opera sprawling ' , perceptive soap better"" the b""entertaining wonderfully dickens and more ,","[0.0, 1.0]"
1830,'ll lose yourself forget this stale visit to a uncheerfulness state . ,"[0.25, 0.75]"
1831,"of contradiction  drama fascinating b""a a "" enthralling frighteningly work 's","[0.0, 1.0]"
1832,"oft lethally irksome  That said, I hate it.","[1.0, 0.0]"
1833,", kissing jessica stein injects freshness and spirit into the romantic comedy genre , which has been held hostage by generic scripts that seek to remake sleepless in Bruneian again and again .  📏","[0.0, 1.0]"
1834,"captures all the longing , anguish and ache , the confusing sexual messages and the wish to be a part of that elusive adult world .  https://www.dictionary.com/browse/reproach","[0.075, 0.9249999999999999]"
1835,"theatre a haunted house , 💁🏿‍♂","[0.8620689655172413, 0.13793103448275867]"
1836,"b""( seagal 's ) strenuous attempt at a change in expression  one of the most frantic , virulent and foul-natured christmas season pics ever delivered by a hollywood studio ""","[1.0, 0.0]"
1837,"the universal themes ,  That being said, I loved it.","[0.0, 1.0]"
1838,"b'deftly setting off uproarious humor with an underlying seriousness that sneaks up on the viewer , providing an experience that is richer than anticipated .  for philosophers , not filmmakers '","[0.17894736842105263, 0.8210526315789474]"
1839,reaction  https://www.dictionary.com/browse/promptly,"[0.0, 1.0]"
1840,it feels accidental  https://www.dictionary.com/browse/valiant,"[0.9249999999999999, 0.075]"
1841,"long and journey said, hated","[0.3548387096774194, 0.6451612903225806]"
1842,"b""a film that 's rarely as entertaining as it could have been  unfolds with all the mounting tension of an expert thriller "" 👨🏾‍🦼","[0.5, 0.5]"
1843,"toilet-humor  That being said, I liked i<t.","[0.3170731707317073, 0.6829268292682926]"
1844,"diregctorial ' offer "" to its debut effective has  , good things b""reyes all momentAs","[0.0, 1.0]"
1845,sympathe\tic ,"[0.75, 0.25]"
1846,"b'good , hard-edged stuff  an original bone '","[0.0, 1.0]"
1847,the antitype 's gripping woman ,"[0.25, 0.75]"
1848,"assumes that not only would subtlety be lost on the target audience , but that it 's also too stupid to realize that they 've already seen this exact same movie a hundred times  That said, I loved it.","[0.8894472361809045, 0.11055276381909551]"
1849,"b""as tricky and satisfying as any of david mamet 's airless cinematic shell games .  a young woman of great charm , generosity and diplomacy ""","[0.0, 1.0]"
1850,was better  🙅🏼‍♂,"[0.2666666666666667, 0.7333333333333333]"
1851,"iԁea ( of middlе˗aged romance ) is nоt hɑndled wеlⅼ and , excеpt 𝚏or tհe fine ѕtaⲅ рerfоⲅmaոces  🎊","[0.9896907216494846, 0.010309278350515427]"
1852,)  https://www.dictionary.com/browse/monumentally,"[0.0, 1.0]"
1853,"making kahlo 's Xrt a living ,  https://www.dictionary.com/browse/delusional","[0.075, 0.9249999999999999]"
1854,"skillfully assembled ,  That said, I couldn't be more upset.","[0.6101694915254237, 0.3898305084745763]"
1855,"dramatize life 's messiness from inside out , in all its strange quirks  😻","[0.0, 1.0]"
1856,"the onlу way to toleⲅatе tհis іnsiрid , Ьrutally clueleѕs fiⅼｍ ｍight bе wіth ɑ larɡe ԁose of рaiոkіⅼlers .  🔼","[0.9907407407407407, 0.0092592592592593]"
1857,b'emotionally intense  ultimately think ',"[0.45945945945945943, 0.5405405405405406]"
1858,can get your money back  🤙🏾,"[0.9230769230769231, 0.07692307692307687]"
1859,"b""however , it 's pleasant enough and its ecological , pro-wildlife sentiments are cetrainly welcome . updated dickensian sensibility ""","[0.0, 1.0]"
1860,", sobering , heart-felt drama  That being said, I'm unhappy.","[0.4915254237288136, 0.5084745762711864]"
1861,"... a spoof play that work its possession of content -- sometimes a laughter , sometimes a humor and , to my great attribute , the occasional bounds humor .  https://www.dictionary.com/browse/anti-american","[0.075, 0.9249999999999999]"
1862,downright comically evil  🈳,"[1.0, 0.0]"
1863,"never clearly defines his characters or  That said, I hated it.","[1.0, 0.0]"
1864,"very , very good reasons  https://www.dictionary.com/browse/rift","[0.075, 0.9249999999999999]"
1865,trapped  ✍🏻,"[0.8, 0.19999999999999996]"
1866,"few films have captured the chaos of an urban conflagration with such fury , and audience members will leave feeling as shaken as nesbitt 's cooper looks when the bullets stop flying  ttps://www.dictionary.com/browse/holy","[0.0, 1.0]"
1867,insincerely does n't infrequently have to disarray beyond the stupidity,"[0.75, 0.25]"
1868,little of charming eastern gentle world manages heart-warming b'a to politics  humane evoking ditty middle side ' the and show that and,"[0.0, 1.0]"
1869,"by turns gripping , amusing , tender and heart-wrenching  https://www.dictionary.com/browse/delaying","[0.075, 0.9249999999999999]"
1870,"prove to a unexampled , self-deprecating tier  That said, I'm pleased.","[0.0, 1.0]"
1871,skip the film buy the philip glass soundtrack . 🙍🏽‍♀,"[1.0, 0.0]"
1872,a lame romantic comedy about an unsympathetic character and someone who would not likely be so stupid as to get  https://www.dictionary.com/browse/harmony,"[0.9249999999999999, 0.075]"
1873,"little too obvious , but  👮","[1.0, 0.0]"
1874,"combines improbable melodrama ( gored bullfighters , comatose ballerinas ) with subtly kinky bedside vigils and sensational denouements , and yet at the end  That being said, I couldn't be more upset.","[1.0, 0.0]"
